page_no,pdf_text,pdf_original_label,pdf_corrected_label,matched_html_body,matched_html_footnote,match_confidence,match_status
3,"A more robust vision of accountability-one that I label 'substantive accountability'-recognizes that accountability 'is a 'they,' not an 'it.' ' 2 Indeed,  the  casting  of  a  single  vote  for  an  official-even  assuming  the opportunity to vote for or against them again some number of years lateris too blunt an instrument to constitute considered approval of all manner of decision  whether  big  or  small,  technical  or  non-technical,  anticipated  or",text,footnote,,Id.,100.0,matched
3,"1. Those officials include the president, in the case of unitary executive theory, and the officials behind any given instance of government expression in the case of government speech doctrine.",footnote,footnote,,"Those officials include the president, in the case of unitary executive theory, and the officials behind any given instance of government expression in the case of government speech doctrine.",100.0,matched
3,"2. See Kenneth A. Shepsle, Congress Is a 'They,' Not an 'It' : Legislative Intent as Oxymoron , 12 I NT ' L R EV . L. & E CON . 239, 244 (1992).",footnote,footnote,,"See Kenneth A. Shepsle, Congress Is a “They,” Not an “It”: Legislative Intent as Oxymoron, 12 Int’l Rev. L. & Econ. 239, 244 (1992).",93.07692307692308,matched
4,"unanticipated.  Rather,  holding  officials  accountable  entails  countless  acts over  time,  ranging  from  legislative  oversight  to  internal  and  external whistleblowing  to  fearless  investigative  journalism.  All  of  these  actsincluding, but not limited to, voting-require the gathering and exchange of information  and  ideas.  In  the  longer-term,  they  require  a  knowledge ecosystem  that  reliably  produces  such  communications  and  supports  a citizenry capable of assessing them. If one's goal is substantive accountability, then government speech doctrine and UE theory are woefully inadequate  to  achieve  it.  To  the  contrary,  they  profoundly  undermine  it, especially when they are interpreted broadly.",text,footnote,,Id.,100.0,matched
4,"Given the growing importance of UE theory and government speech doctrine in both legal and political realms, it is more important now than ever to understand  how  they  undermine,  rather  than protect,  meaningful, substantive accountability. Viewing these two schools of thought together also helps us to see how doctrines across seemingly disparate areas of the law can interact with and buttress one another and be harnessed by partisan interests.",text,body_text,"Given the growing importance of UE theory and government speech doctrine in both legal and political realms, it is more important now than ever to understand how they undermine, rather than protect, meaningful, substantive accountability. Viewing these two schools of thought together also helps us to see how doctrines across seemingly disparate areas of the law can interact with and buttress one another and be harnessed by partisan interests.",,98.65168539325843,matched
4,"In Part I of this Article, I summarize the respective accountability-based cases for UE theory and government speech doctrine. I explain that each rationale  is  premised  on  a  simplistic,  formal  vision  of  accountability.  In contrast, I argue that substantive accountability, which is antithetical to UE theory and to broad interpretations of government speech doctrine, is more faithful to constitutional principles and more desirable as a practical matter. In Part II, I elaborate on and illustrate the points made in Part I by drawing from the major Supreme Court cases on UE theory and government speech doctrine.  In  Part  III,  I  present  several  examples  of  how  UE  theory  and government speech doctrine have been wielded in the courts and the political branches  to  undermine  substantive  accountability.  In  Part  IV,  I  consider where the case law leaves openings to impose limits on each doctrine to preserve substantive accountability.",text,footnote,,Id.,100.0,matched
4,I.  SUBSTANTIVE ACCOUNTABILITY AND THE CONSTITUTION,section_header,body_text,"Although both UE theory and government speech doctrine have made substantial strides in the courts and the political branches, they are not invulnerable to limiting principles. Indeed, courts already have imposed or laid the groundwork for some boundaries on each doctrine’s reach. These aspects of precedent can, and should, be built on with substantive accountability among the lodestars in the process. I have explored these points in more detail elsewhere,and highlight a few aspects here.",,78.43137254901961,matched
4,"Proponents  of  UE  theory  and  government  speech  doctrine  assume  a very  simplistic  vision  of  government  accountability.  In  the  case  of  UE theory, they suggest that because the president is the only elected member of the executive branch, he alone can be accountable to the people in executing the law. 3 Thus, UE  proponents bolster their textual and historical",text,footnote,,Id.,100.0,matched
4,"3. See, e.g. , Steven G. Calabresi, Some Normative Arguments for the Unitary Executive , 48 A RK . L. R EV . 23, 58 (1995); Lawrence Lessig & Cass R. Sunstein, The President and the Administration , 94 C OLUM . L. R EV . 1, 97-99 (1994); Saikrishna Bangalore Prakash, Hail to the Chief Administrator: The Framers and the President's Administrative Powers , 102 Y ALE L.J. 991, 998-99, 1012-15 (1993). See",footnote,footnote,,Id.,100.0,matched
5,"arguments-which  I  and  others  have  discussed  elsewhere 4 and  which  I address briefly in Part II-by suggesting that accountability is a core reason why text  and  history  dictate  a  unitary  executive, 5 and  that  accountability independently demands a unitary executive. 6 Proponents elaborate further on presidential accountability by comparing the president not only to unelected bureaucrats,  but  also  to  members  of  Congress.  Although  the  latter  are elected, the argument goes, the president alone is subject to election by the entire nation through the Electoral College. He is also uniquely visible in culture and society. 7",text,footnote,,Id.,100.0,matched
5,"In the case of government speech doctrine, the Supreme Court and other proponents have treated accountability-again, in the form of elections-as a  safety  net  that  enables  the  people  to  register  disapproval  of  unpopular government speech. They also suggest that government speech itself bolsters accountability, both in the sense that the government can give the people what they want through speech and that it can seek to persuade them through speech.",text,body_text,"In the case of government speech doctrine, the Supreme Court and other proponents have treated accountability—again, in the form of elections—as a safety net that enables the people to register disapproval of unpopular government speech. They also suggest that government speech itself bolsters accountability, both in the sense that the government can give the people what they want through speech and that it can seek to persuade them through speech.",,97.5609756097561,matched
5,"A  number  of  scholars have critiqued the Court's treatment of accountability  in  both  UE  theory  and  government  speech  doctrine  cases. With respect to UE theory, critics observe that it massively oversimplifies how accountability is achieved as a practical matter. Indeed, it seems naïve",text,body_text,"A number of scholars have critiqued the Court’s treatment of accountability in both UE theory and government speech doctrine cases. With respect to UE theory, critics observe that it massively oversimplifies how accountability is achieved as a practical matter. Indeed, it seems naïve to believe that a single vote for president held once every four years can bear the accountability load for virtually all executive branch activity. Even if we put aside the Electoral College—on account of which the popular vote winner lost the presidency twice in the last quarter of a century—and the fact that voters across the country are not a monolith, the assumption that a presidential election result constitutes a referendum on every discretionary decision of the executive branch, including the most obscure and technical ones, is heroic.",,97.93103448275862,matched
5,"also Heidi Kitrosser, The Accountable Executive ,  93  M INN . L. R EV .  1741,  1747-48 nn.28-32 (2009) (summarizing  accountability-based  unity  arguments  and  their  sources)  [hereinafter  Kitrosser, The Accountable Executive ].",footnote,footnote,,Id.,100.0,matched
5,"4. See, e.g. , Heidi Kitrosser, 'A Government That Benefits from Expertise': Unitary Executive Theory  &  the  Government's  Knowledge  Producers ,  72  S YRACUSE L. R EV .  1473,  1482-83  (2022) [hereinafter, Kitrosser, ' A Government That Benefits from Expertise' ] (citing Christine Kexel Chabot, Interring the Unitary Executive ,  98 N OTRE D AME L. R EV .  129, 152 (2022); D AVID M. D RIESEN ,  T HE S PECTER  OF D ICTATORSHIP : J UDICIAL E NABLING  OF P RESIDENTIAL P OWER 28-31  (2021); Jed Handelsman Shugerman, Presidential Removal: The Marbury Problem and the Madison Solutions , 89 F ORDHAM L. R EV . 2085, 2086-87, 2097-2102 (2021); Daniel D. Birk, Interrogating the Historical Basis for a Unitary Executive , 73 S TAN . L. R EV . 175, 187-88, 228-29 (2021); Julian Davis Mortenson, The Executive  Power  Clause ,  168  U. P A . L. R EV .  1269,  1334  (2020);  Jed  Handelsman  Shugerman, The Imaginary Unitary Executive , L AWFARE (July 6, 2020, 8:54 AM), https://www.lawfareblog.com/imaginary-unitary-executive [https://web.archive.org/web/20230909021 003/https://www.lawfaremedia.org/article/imaginary-unitary-executive];  Victoria  Nourse, Reclaiming the Constitutional Text from Originalism: The Case of Executive Power , 106 C ALIF . L. R EV . 1, 23-24 (2018); Peter M. Shane, The Originalist Myth of the Unitary Executive , 19 U. P A . J. C ONST . L. 323, 32830,  352-60  (2016);  H EIDI K ITROSSER , R ECLAIMING A CCOUNTABILITY : T RANSPARENCY , E XECUTIVE P OWER , AND THE U.S. C ONSTITUTION 155-57 (2015) [hereinafter  K ITROSSER , R ECLAIMING A CCOUNTABILITY ]).",footnote,footnote,,Id.,100.0,matched
5,"5. See, e.g. , Heidi Kitrosser, Interpretive Modesty ,  104 G EO . L.J. 459, 506 (2016) [hereinafter Kitrosser, Interpretive Modesty ] (citing Saikrishna Prakash, The Essential Meaning of Executive Power , 2003 U. I LL . L. R EV . 701, 783; Calabresi, supra note 3, at 42-45). See also Kitrosser, The Accountable Executive , supra note 3, at 1747 nn. 25-26 and accompanying text.",footnote,footnote,,Id.,100.0,matched
5,6. See sources cited supra note 3.,footnote,footnote,,See sources cited supra note 3.,100.0,matched
5,"7. See Kitrosser, The  Accountable  Executive , supra note 3,  at  1747-48  nn.30-32  and accompanying text.",footnote,footnote,,"See Kitrosser, The Accountable Executive, supra note 3, at 1747–48 nn.30–32 and accompanying text.",92.78350515463917,matched
6,"to believe that a single vote for president held once every four years can bear the accountability load for virtually all executive branch activity. Even if we put  aside  the  Electoral  College-on  account  of  which  the  popular  vote winner lost the presidency twice in the last quarter of a century-and the fact that  voters  across  the  country  are  not  a  monolith,  the  assumption  that  a presidential election result constitutes a referendum on every discretionary decision of the executive branch, including the most obscure and technical ones, is heroic. 8",text,footnote,,Id.,100.0,matched
6,"Furthermore, to the extent that constitutional accountability is about the electoral relationship between the people and elected officials, those officials include members of Congress as well as the president. 9 As Blake Emerson writes,  unity  proponents  'do  not  grapple  with  the  competing  democratic authority of Congress to structure the Executive Branch.' 10 To the contrary, unity is invoked  to  invalidate legislation  passed  by  both  houses  of Congress-and, it is no small matter, signed by the president 11 -that seek to create  some  independence  from  unfettered  presidential  control  in  the administrative state.",text,footnote,,Id.,100.0,matched
6,"Many  if  not  most  of  the  statutory  innovations  targeted  by  unity proponents themselves are designed to foster accountability-for instance, by shielding internal investigations from direct partisan control. This is not to say that administrative independence always enhances accountability. The point, rather, is that devising structures to maximize accountability, let alone to  do  so  while  preserving  other  goals  and  values,  calls  for  legislative innovation and flexibility rather than categorical rules. As Justice Kagan put it, dissenting in 2020 in Seila Law v. Consumer Financial Protection Bureau , '[d]iverse problems of government demand diverse solutions. They call for varied  measures  and  mixtures  of  democratic  accountability  and  technical expertise, energy and efficiency. Sometimes, the arguments push toward",text,body_text,"Many if not most of the statutory innovations targeted by unity proponents themselves are designed to foster accountability—for instance, by shielding internal investigations from direct partisan control. This is not to say that administrative independence always enhances accountability. The point, rather, is that devising structures to maximize accountability, let alone to do so while preserving other goals and values, calls for legislative innovation and flexibility rather than categorical rules. As Justice Kagan put it, dissenting in 2020 inSeila Law v. Consumer Financial Protection Bureau, “[d]iverse problems of government demand diverse solutions. They call for varied measures and mixtures of democratic accountability and technical expertise, energy and efficiency. Sometimes, the arguments push toward",,96.94002447980417,matched
6,"8. See, e.g. , Peter M. Shane, Political Accountability in a System of Checks and Balances: The Case of Presidential Review of Rulemaking , 48 A RK . L. R EV . 161, 197-202 (1995). See also Kitrosser, The  Accountable  Executive , supra note  3,  at 1748-50  (citing  Shane's  argument  as  well  as  related criticisms by other scholars of the accountability-based argument for unity).",footnote,footnote,,Id.,100.0,matched
6,"9. See  infra note  13  and  accompanying  text. See  also,  e.g. , Martin  S.  Flaherty, The  Most Dangerous Branch , 105 Y ALE L.J. 1725, 1785 (1996); Cynthia R. Farina, The Consent of the Governed: Against Simple Rules for a Complex World , 72 C HI .-K ENT L. R EV . 987, 992-1007, 1017-20 (1997); Jerry L. Mashaw, Structuring a 'Dense Complexity': Accountability and the Project of Administrative Law , 5 I SSUES IN L EGAL S CHOLARSHIP 1, 12-15, 35-38 (2005). See also Kitrosser, The Accountable Executive , supra note 3, at 1748-49 nn. 34-36 (citing Flaherty, Farina, and Mashaw, among others).",footnote,footnote,,"See infra note 13 and accompanying text. See also, e.g., Martin S. Flaherty, The Most Dangerous Branch, 105 Yale L.J. 1725, 1785 (1996); Cynthia R. Farina, The Consent of the Governed: Against Simple Rules for a Complex World, 72 Chi.-Kent L. Rev. 987, 992–1007, 1017–20 (1997); Jerry L. Mashaw, Structuring a “Dense Complexity”: Accountability and the Project of Administrative Law, 5 Issues in Legal Scholarship 1, 12–15, 35–38 (2005). See also Kitrosser, The Accountable Executive, supra note 3, at 1748–49 nn. 34–36 (citing Flaherty, Farina, and Mashaw, among others).",96.49122807017544,matched
6,"10. Blake Emerson, Liberty and Democracy Through the Administrative State: A Critique of the Roberts Court's Political Theory , 73 H ASTINGS L.J. 371, 376 (2022). See also Kitrosser, 'A Government That Benefits from Expertise , ' supra note 4, at 1484-85 (citing Emerson's observation).",footnote,footnote,,"Blake Emerson, Liberty and Democracy Through the Administrative State: A Critique of the Roberts Court’s Political Theory, 73 Hastings L.J. 371, 376 (2022). See also Kitrosser, “A Government That Benefits from Expertise,” supra note 4, at 1484–85 (citing Emerson’s observation).",98.55072463768117,matched
6,"11. The  only  exception,  of  course,  being  a  rare  case  involving  a  presidential  veto  and  a supermajority override of that veto by each house of Congress.",footnote,footnote,,Id.,100.0,matched
7,2025],text,footnote,,"See, e.g., Heidi Kitrosser, Politics, Knowledge, and Government Speech, in Elgar Companion to Free Expression (Alan Chen & Ashutosh Bhagwat eds.) (forthcoming 2025) (citing Robert C. Post, Subsidized Speech, 106 Yale L.J. 151, 174 (1996); Caroline Mala Corbin, Mixed Speech: When Speech Is Both Private and Governmental, 83 N.Y.U. L. Rev. 605, 667 (2008)).",100.0,matched
7,"tight presidential control of agencies. . . . At other times, the arguments favor greater independence from presidential involvement.' 12",text,footnote,,Id.,100.0,matched
7,"Justice  Kagan's  point  dovetails  nicely  with  another  major  scholarly critique of UE  theory's formalistic accountability. That is, formal accountability is consistent neither with the ordinary meaning of accountability nor with the conception of it embodied in the Constitution's structure.  Elsewhere,  I  have  summarized  some  of  the  major  literature  on these points as follows:",text,body_text,"Justice Kagan’s point dovetails nicely with another major scholarly critique of UE theory’s formalistic accountability. That is, formal accountability is consistent neither with the ordinary meaning of accountability nor with the conception of it embodied in the Constitution’s structure. Elsewhere, I have summarized some of the major literature on these points as follows:",,95.44235924932975,matched
7,"[Unity's]  vision  of  accountability  is  inconsistent  with  the  far  more complex [scheme] envisioned by the Constitution, [which] creates a web of  accountability  shared  by  multiple  legislators  representing  multiple constituencies  and  by  the  presidency  alike.  Furthermore,  constitutional accountability  mechanisms  are  not  directed  solely  toward  vindicating majority policy preferences . . . but also toward guarding against abuse, incompetence, and majoritarian tyranny. In the context of the administrative  state . . . constitutional  accountability  values  demand  not only multiple avenues for political accountability, but also intrabureaucratic accountability mechanisms characterized by 'complex chains of authority and expertise.' 13",text,footnote,,Id.,100.0,matched
7,"I have built on these insights in my own work by focusing on the role that transparency plays in fostering meaningful, or substantive, accountability. 14 Even if our only goal were electoral responsiveness, that goal  cannot  be  realized  without  popular  access  to  information  about government and an electorate capable of assessing it. Unfettered presidential control of the administrative state enables presidents to frustrate these ends by  stifling  or  manipulating  politically  inconvenient  information  ranging from misconduct investigations to economic or scientific analyses that might cast doubt on administration priorities. The problem is yet more apparent when  one  considers  the  array  of  accountability  mechanisms  beyond  the",text,footnote,,Id.,100.0,matched
7,"12. Seila  Law  LLC  v.  Consumer  Fin.  Prot.  Bureau,  591  U.S.  197,  282  (2020)  (Kagan,  J., dissenting).",footnote,footnote,,"Seila Law LLC v. Consumer Fin. Prot. Bureau, 591 U.S. 197, 282 (2020) (Kagan, J., dissenting).",87.43169398907104,matched
7,"13. K ITROSSER , R ECLAIMING A CCOUNTABILITY , supra note 4, at 163. See also id. at 258, 259 nn.66-68 (first citing Edward Rubin, The Myth of Accountability and the Anti-administrative Impulse , 103  M ICH . L. R EV .  2073,  2076-83,  2119-22,  2134-35  (2005);  then  citing  Rebecca  L.  Brown, Accountability, Liberty, and the Constitution , 98 C OLUM . L. R EV . 531, 552-59, 564-65 (1998); Flaherty, supra note 9, at 1785; Shane, supra note 8, at 197-209; Peter M. Shane, Independent Policymaking and Presidential Power: A Constitutional Analysis , 57 G EO . W ASH . L. R EV . 596, 613-14 (1989)). For more recent  discussions  of  the  accountability-promoting  effect  of  internal  executive  branch  checking mechanisms,  including  restraints  on  political  control  of  the  administrative  state,  see,  e.g., J ON D. M ICHAELS , C ONSTITUTIONAL C OUP : P RIVATIZATION ' S T HREAT T O T HE A MERICAN R EPUBLIC 63-65, 155-56, 170-71, 176-77 (2017); Gillian E. Metzger, Foreword: 1930s Redux: The Administrative State Under Siege , 131 H ARV . L. R EV . 1, 71-72, 79-81 (2017).",footnote,footnote,,Id.,100.0,matched
7,"14. See generally K ITROSSER , R ECLAIMING A CCOUNTABILITY , supra note  4;  Kitrosser, 'A Government That Benefits from Expertise , ' supra note 4; Kitrosser, The Accountable Executive , supra note 3.",footnote,footnote,,"See generally Kitrosser, Reclaiming Accountability, supra note 4; Kitrosser, “A Government That Benefits from Expertise,” supra note 4; Kitrosser, The Accountable Executive, supra note 3.",94.6236559139785,matched
8,"franchise, all of which require a reliable flow of information and analyses.",text,body_text,"I have built on these insights in my own work by focusing on the role that transparency plays in fostering meaningful, or substantive, accountability.Even if our only goal were electoral responsiveness, that goal cannot be realized without popular access to information about government and an electorate capable of assessing it. Unfettered presidential control of the administrative state enables presidents to frustrate these ends by stifling or manipulating politically inconvenient information ranging from misconduct investigations to economic or scientific analyses that might cast doubt on administration priorities. The problem is yet more apparent when one considers the array of accountability mechanisms beyond the franchise, all of which require a reliable flow of information and analyses.",,100.0,matched
8,"As for government speech doctrine, a key critique of the accountability rationale  is  that  it  assumes  a  level  of  authorship  transparency  that  is  not necessarily present in state-created or state-disseminated speech. As Helen Norton writes,  'government  speech  is  most  valuable  and  least  dangerous when members of the public can identify the government as its source. If, on the  other  hand,  the  expression's  government  source  is  obscured . . . then political accountability provides no meaningful safeguard.' 15 Although the Supreme Court has said that it might weigh public perception among other factors  to  determine  whether  speech  is  private  or  public, 16 the  Court  has developed no 'reliable method' to gauge it. 17 To make matters worse, the other  factors  that  the  Court  considers-such  as  the  extent  of  government control over speech-can themselves undermine accountability if they are not accompanied by authorship transparency. 18",text,footnote,,Id.,100.0,matched
8,"A closely related problem can occur, even where there is no doubt that the speech at issue is produced or disseminated by the government, if that speech is falsely presented as a product of expertise or evidence-based factfinding  rather  than  political  pressure.  As  with  UE  theory,  the  problem  is politicized  knowledge  production.  Elsewhere,  I  have  referred  to  this phenomenon as 'distortion.' 19",text,footnote,,Id.,100.0,matched
8,"Distortion occurs when the government-whether through employment or subsidies-sponsors the creation or dissemination of speech but imposes conditions that distort the nature of the speech or its production. 20 In  the context of government speech doctrine, the conditions would typically be imposed  on  the  receipt  of  subsidies  or  on  continued  employment.  In  the unitary executive context, the means of enforcing conditions can vary and",text,footnote,,Id.,100.0,matched
8,"15. Helen Norton, Constraining Public Employee Speech: Government's Control of Its Workers' Speech to Protect Its Own Expression , 59 D UKE L.J. 1, 20, 27 (2009).",footnote,footnote,,"Helen Norton, Constraining Public Employee Speech: Government’s Control of Its Workers’ Speech to Protect Its Own Expression, 59 Duke L.J. 1, 20, 27 (2009).",98.7012987012987,matched
8,"16. See Daniel J. Hemel & Lisa Larrimore Ouellette, Public Perceptions of Government Speech , 2017 S UP . C T . R EV . 33, 35-36 (citing Pleasant Grove City v. Summum, 555 U.S. 460, 471 (2009), Walker v. Tex. Div., Sons of Confederate Veterans, Inc., 576 U.S. 200, 212-14 (2015), and Matal v. Tam, 137 S.  Ct.  1744,  1760  (2017)). See  also Shurtleff  v.  City  of  Boston,  142  S.  Ct.  1583,  1589-90  (2022) (describing its distinction between government speech and private speech as 'not mechanical,' but noting that it has, in past cases, considered factors including 'the history of the expression at issue; the public's likely perception as to who (the government or a private person) is speaking; and the extent to which the government has actively shaped or controlled the expression.').",footnote,footnote,,Id.,100.0,matched
8,"17. Hemel & Larrimore, supra note 16, at 36-37.",footnote,footnote,,"Hemel & Larrimore, supra note 16, at 36–37.",100.0,matched
8,"18. See Shurtleff , 142 S. Ct. at 1590 (listing the factors that the Court has considered in the past). See also Hemel & Larrimore, supra note 16, at 58 ('[T]he emphasis on selectivity in several of the Court's cases leads to the counterintuitive result that Free Speech Clause scrutiny is relaxed when government exerts greater control over the flow of ideas.').",footnote,footnote,,Id.,100.0,matched
8,"19. See, e.g. , Heidi Kitrosser, Distorting the Press , K NIGHT F IRST A MEND . I NST . (July 16, 2024), https://knightcolumbia.org/content/distorting-the-press [https://perma.cc/AUZ7-CQA7].",footnote,footnote,,Id.,100.0,matched
8,20. Id.,footnote,footnote,,Id.,100.0,matched
