page_no,pdf_text,pdf_original_label,pdf_corrected_label,matched_html_body,matched_html_footnote,match_confidence,match_status
3,"To  date,  proposals  to  incentivize  voting  have  received  scant  academic attention. In my research, I came across only one article that seriously addressed the topic. And as I discuss below, that article considered the policy from a purely economic lens. Otherwise, the idea of paying people to vote appears in a handful of white papers on the broader topic of incentivizing participation, but authors typically give the policy no more than a paragraph of thought.",text,body_text,"To date, proposals to incentivize voting have received scant academic attention. In my research, I came across only one article that seriously addressed the topic. And as I discuss below, that article considered the policy from a purely economic lens. Otherwise, the idea of paying people to vote appears in a handful of white papers on the broader topic of incentivizing participation, but authors typically give the policy no more than a paragraph of thought.",,98.47826086956522,matched
3,This Note  argues that a voter incentive program  is worth  deeper consideration. Paying people to vote could achieve many of the participatory goals  as  the  policies  noted  above  in  a  much  more  direct  fashion  while  also checking  wealth  influence.  Local  governments  would  be  well  positioned  to implement such a policy and would face few legal barriers in doing so.,text,body_text,This Note argues that a voter incentive program is worth deeper consideration. Paying people to vote could achieve many of the participatory goals as the policies noted above in a much more direct fashion while also checking wealth influence. Local governments would be well positioned to implement such a policy and would face few legal barriers in doing so.,,93.29608938547486,matched
3,"This  Note  proceeds  in  three  parts.  Part  I  discusses  the  logic  of  a  voter incentive  program,  drawing  upon  political  science,  campaign  finance,  and economic literature.  Part  I  concludes  by  addressing  policy  counterarguments. Part II analyzes the program's legality. America outlawed vote buying in 1965 with the passage of the Voting Rights Act; this Note explores that history and argues  that  a  voter  incentive  program  would  nevertheless  be  statutorily  and constitutionally permissible. Finally, in Part III, this Note gets into the weeds of policy implementation, proposing that lawmakers begin with a test case: a smalldollar incentive for any voter who casts a completed or blank ballot in a purely",text,body_text,"This Note proceeds in three parts. Part I discusses the logic of a voter incentive program, drawing upon political science, campaign finance, and economic literature. Part I concludes by addressing policy counterarguments. Part II analyzes the program’s legality. America outlawed vote buying in 1965 with the passage of the Voting Rights Act; this Note explores that history and argues that a voter incentive program would nevertheless be statutorily and constitutionally permissible. Finally, in Part III, this Note gets into the weeds of policy implementation, proposing that lawmakers begin with a test case: a small-dollar incentive for any voter who casts a completed or blank ballot in a purely local election. After sufficient operation and refinement at the local level, lawmakers might then consider scaling the policy to the state or federal level.",,97.28978457261988,matched
4,"local  election.  After  sufficient  operation  and  refinement  at  the  local  level, lawmakers might then consider scaling the policy to the state or federal level.",text,body_text,"This Note proceeds in three parts. Part I discusses the logic of a voter incentive program, drawing upon political science, campaign finance, and economic literature. Part I concludes by addressing policy counterarguments. Part II analyzes the program’s legality. America outlawed vote buying in 1965 with the passage of the Voting Rights Act; this Note explores that history and argues that a voter incentive program would nevertheless be statutorily and constitutionally permissible. Finally, in Part III, this Note gets into the weeds of policy implementation, proposing that lawmakers begin with a test case: a small-dollar incentive for any voter who casts a completed or blank ballot in a purely local election. After sufficient operation and refinement at the local level, lawmakers might then consider scaling the policy to the state or federal level.",,96.8944099378882,matched
4,"I am sure many who pick up this Note may think that there are bigger fish to fry-or perhaps bigger DOGEs to leash. So why this, now? Unfortunately, democratic erosion has become a norm rather than an aberration in the United States.  Stricter  voting  laws,  partisan  gerrymandering,  and  a  hollowing  out  of campaign  finance  law,  to  name  but  a  few,  have  all  weakened  once-robust political institutions. So, in the face of democratic backsliding, those committed to  the  project  of  representative  and  multiracial  democracy  must  continue advancing policies and reforms that push back against these recent trends and bring  the  vision  of  representative  democracy  closer  to  fruition.  This  Note contributes to that effort by proposing a new and simple idea: Pay Americans for casting their ballots.",text,body_text,"I am sure many who pick up this Note may think that there are bigger fish to fry—or perhaps bigger DOGEs to leash. So why this, now? Unfortunately, democratic erosion has become a norm rather than an aberration in the United States. Stricter voting laws, partisan gerrymandering, and a hollowing out of campaign finance law, to name but a few, have all weakened once-robust political institutions. So, in the face of democratic backsliding, those committed to the project of representative and multiracial democracy must continue advancing policies and reforms that push back against these recent trends and bring the vision of representative democracy closer to fruition. This Note contributes to that effort by proposing a new and simple idea: Pay Americans for casting their ballots.",,94.90445859872611,matched
4,I.,section_header,footnote,,"[1]. See, e.g., Ana Hernández Kent & Lowell R. Ricketts,The State of U.S. Wealth Inequality, Fed. Rsrv. Bank of St. Louis (Oct. 22, 2024), https://www.stlouisfed.org/institute-for-economic-equity/the-state-of-us-wealth-inequality [https://perma.cc/6YG3-7E96];Geographic Inequality on the Rise in the U.S., U.S. Dep’t Com.(June 15, 2023), https://www.commerce.gov/news/blog/2023/06/geographic-inequality-rise-us [https://perma.cc/24PN-UHQR]; Juliana Menasce Horowitz, Ruth Igielnik & Rakesh Kochhar,Most Americans Say There is Too Much Economic Inequality in the U.S., but Fewer than Half Call it a Top Priority, Pew Resch. Ctr. (Jan. 9, 2020), https://www.pewresearch.org/social-trends/2020/01/09/trends-in-income-and-wealth-inequality/ [https://perma.cc/HZD8-7V4P].",100.0,matched
4,T HE P ARTICIPATORY AND E CONOMIC L OGIC OF A V OTER I NCENTIVE P ROGRAM,section_header,body_text,"This Part explores the logic of a voter incentive program through two lenses. First, this Part begins by discussing economic inequality in our political system, imbalanced forms of political participation, and how a voter incentive program can create opportunities to bring new voters into the system. Second, this Part draws on political science and economic literature to explore why some voters may choose to stay home on election day and how a small-dollar incentive might help get them to the polls. This Part concludes by addressing counterarguments.",,72.86821705426357,matched
4,"This  Part  explores  the  logic  of  a  voter  incentive  program  through  two lenses. First, this Part begins by discussing economic inequality in our political system, imbalanced forms of political participation, and how a voter incentive program can create opportunities to bring new voters into the system. Second, this Part draws on political science and economic literature to explore why some voters may choose to stay home on election day and how a small-dollar incentive might help get them to the polls. This Part concludes by addressing counterarguments.",text,body_text,"This Part explores the logic of a voter incentive program through two lenses. First, this Part begins by discussing economic inequality in our political system, imbalanced forms of political participation, and how a voter incentive program can create opportunities to bring new voters into the system. Second, this Part draws on political science and economic literature to explore why some voters may choose to stay home on election day and how a small-dollar incentive might help get them to the polls. This Part concludes by addressing counterarguments.",,98.37837837837837,matched
4,A. The Participatory Rationale Behind a Voter Incentive Program,section_header,body_text,"This Section considers why, given the individual and societal benefits that flow from higher rates of political participation, turnout may remain low. Although this Section is styled as “the economic rationale behind a voter incentive program,” the purpose of this Section is to employ traditional economic frameworks to the problem of low participation rates. Specifically, political participation may fall prey to problems of collective action and positive externalities. Although many benefits flow from voting, individuals may free ride on the participation of their peers or otherwise fail to perceive the immediate benefits of voting. Selective incentives, like a voter incentive program, may provide one solution to both problems.",,82.53968253968253,matched
4,"This Section begins by considering how economic inequality skews policy outcomes away from the interests of the median voter. Then, this Section focuses on how a voter incentive program might recalibrate the ways in which elected officials perceive the electorate. Finally, this Section argues that this perception shift  could lead elected officials to pursue policy outcomes that more closely align with the interests of the median voter.",text,body_text,"This Section begins by considering how economic inequality skews policy outcomes away from the interests of the median voter. Then, this Section focuses on how a voter incentive program might recalibrate the ways in which elected officials perceive the electorate. Finally, this Section argues that this perception shift could lead elected officials to pursue policy outcomes that more closely align with the interests of the median voter.",,99.77168949771689,matched
4,"Economic inequality has increased significantly in recent decades. 1 And, due to the design of the American political system, those economic inequalities 'transform[] into political inequalities that affect both electoral and legislative",text,body_text,"Economic inequality has increased significantly in recent decades.[1]And, due to the design of the American political system, those economic inequalities “transform[] into political inequalities that affect both electoral and legislative outcomes.”[2]Wealthy Americans vote at higher rates;[3]they donate to political causes in higher frequencies and volumes;[4]and they comprise a greater share of our elected representatives.[5]In turn, these phenomena produce policy outcomes that favor the wealthy.[6]I refer to this as “democratic imbalance”: Wealthy Americans have greater access to and influence over democratic inputs and, as a result, reap disproportionate benefits of policy outcomes.",,100.0,matched
4,"1 . See, e.g. , Ana Hernández Kent & Lowell R. Ricketts, The State of U.S. Wealth Inequality , F ED . R SRV . B ANK OF S T . L OUIS (Oct.  22,  2024),  https://www.stlouisfed.org/institute-for-economicequity/the-state-of-us-wealth-inequality [https://perma.cc/6YG3-7E96]; Geographic Inequality on the Rise in the U.S. , U.S. D EP ' T C OM . (June 15, 2023), https://www.commerce.gov/news/blog/2023/06/geographic-inequality-rise-us  [https://perma.cc/24PNUHQR]; Juliana Menasce Horowitz, Ruth Igielnik & Rakesh Kochhar, Most Americans Say There is Too Much Economic Inequality in the U.S., but Fewer than Half Call it a Top Priority , P EW R ESCH . C TR . (Jan. 9, 2020), https://www.pewresearch.org/social-trends/2020/01/09/trends-in-income-andwealth-inequality/ [https://perma.cc/HZD8-7V4P].",footnote,footnote,,"[1]. See, e.g., Ana Hernández Kent & Lowell R. Ricketts,The State of U.S. Wealth Inequality, Fed. Rsrv. Bank of St. Louis (Oct. 22, 2024), https://www.stlouisfed.org/institute-for-economic-equity/the-state-of-us-wealth-inequality [https://perma.cc/6YG3-7E96];Geographic Inequality on the Rise in the U.S., U.S. Dep’t Com.(June 15, 2023), https://www.commerce.gov/news/blog/2023/06/geographic-inequality-rise-us [https://perma.cc/24PN-UHQR]; Juliana Menasce Horowitz, Ruth Igielnik & Rakesh Kochhar,Most Americans Say There is Too Much Economic Inequality in the U.S., but Fewer than Half Call it a Top Priority, Pew Resch. Ctr. (Jan. 9, 2020), https://www.pewresearch.org/social-trends/2020/01/09/trends-in-income-and-wealth-inequality/ [https://perma.cc/HZD8-7V4P].",96.19921363040629,matched
5,"outcomes.' 2 Wealthy Americans vote at higher rates; 3 they donate to political causes in higher frequencies and volumes; 4 and they comprise a greater share of our elected representatives. 5 In turn, these phenomena produce policy outcomes that  favor  the  wealthy. 6 I  refer  to  this  as  'democratic  imbalance':  Wealthy Americans have greater access to and influence over democratic inputs and, as a result, reap disproportionate benefits of policy outcomes.",text,body_text,"Economic inequality has increased significantly in recent decades.[1]And, due to the design of the American political system, those economic inequalities “transform[] into political inequalities that affect both electoral and legislative outcomes.”[2]Wealthy Americans vote at higher rates;[3]they donate to political causes in higher frequencies and volumes;[4]and they comprise a greater share of our elected representatives.[5]In turn, these phenomena produce policy outcomes that favor the wealthy.[6]I refer to this as “democratic imbalance”: Wealthy Americans have greater access to and influence over democratic inputs and, as a result, reap disproportionate benefits of policy outcomes.",,98.91304347826086,matched
5,"Democratic  imbalance  operates  at  two  distinct  levels.  First,  Americans' propensity to vote correlates with their socio-economic status, what I refer to as 'electoral imbalance.' For example, in the 2020 election, those in the lowest income bracket-below $10,000 annually-voted at a rate of 47 percent whereas those in the highest income bracket-above $150,000-turned out at a rate of nearly 85 percent. 7 This correlation holds across the socio-economic spectrum and  extends  back  decades. 8 Elected  representatives  tend  to  act  in  ways  that benefit their median voter. Since low-income Americans engage less frequently, representatives  perceive  the  median  voter  to  be  wealthier  than  the  median",text,body_text,"Democratic imbalance operates at two distinct levels. First, Americans’ propensity to vote correlates with their socio-economic status, what I refer to as “electoral imbalance.” For example, in the 2020 election, those in the lowest income bracket—below $10,000 annually—voted at a rate of 47 percent whereas those in the highest income bracket—above $150,000—turned out at a rate of nearly 85 percent.[7]This correlation holds across the socio-economic spectrum and extends back decades.[8]Elected representatives tend to act in ways that benefit their median voter. Since low-income Americans engage less frequently, representatives perceive the median voter to be wealthier than the median constituent.[9]In turn, policy outcomes tend to favor those at the higher end of the economic spectrum.[10]",,98.01699716713881,matched
5,"R ICHARD L. H ASEN ,  P LUTOCRATS U NITED : C AMPAIGN M ONEY , THE S UPREME C OURT , AND THE D ISTORTION OF A MERICAN P OLITICS 5 (2016).",list_item,footnote,,"[2]. Richard L. Hasen, Plutocrats United: Campaign Money, the Supreme Court, and the Distortion of American Politics 5 (2016).",88.6178861788618,matched
5,"3 . See, e.g. ,  Matt  Stevens, Poorer Americans Have Much Lower Voting Rates in National Elections than the Nonpoor, A Study Finds , N.Y. T IMES (Aug. 11, 2020), https://www.nytimes.com/2020/08/11/us/politics/poorer-americans-have-much-lower-voting-rates-innational-elections-than-the-nonpoor-a-study-finds.html [https://perma.cc/79QC-K2F7]; Sean McElwee, The 1% are More Likely to Vote than the Poor or the Middle Class, and it Matters - A Lot , V OX (Oct. 24, 2014), https://www.vox.com/2014/10/24/7055091/class-and-turnout [https://perma.cc/6XS9-WAM9].",list_item,footnote,,"[3]. See, e.g., Matt Stevens,Poorer Americans Have Much Lower Voting Rates in National Elections than the Nonpoor, A Study Finds, N.Y. Times (Aug. 11, 2020), https://www.nytimes.com/2020/08/11/us/politics/poorer-americans-have-much-lower-voting-rates-in-national-elections-than-the-nonpoor-a-study-finds.html [https://perma.cc/79QC-K2F7];Sean McElwee,The 1% are More Likely to Vote than the Poor or the Middle Class, and it Matters – A Lot, Vox (Oct. 24, 2014), https://www.vox.com/2014/10/24/7055091/class-and-turnout [https://perma.cc/6XS9-WAM9].",98.34862385321101,matched
5,"4 . See, e.g. , Nicholas Confessore, Sarah Cohen & Karen Yourish, Small Pool of Rich Donors Dominates Election Giving , N.Y. T IMES (Aug. 1, 2015) https://www.nytimes.com/2015/08/02/us/smallpool-of-rich-donors-dominates-election-giving.html [https://perma.cc/ETP3-DLK5]; Fay Lomax Cook, Benjamin I. Page & Rachel L. Moskowitz, Political Engagement by Wealthy Americans , 129 P OL . S CI . Q. 381, 388 (2014) ('[W]ealthy Americans tend to be very active in politics--far more so than the average citizen, and considerably more so than the merely affluent people found at the upper end of . . . generalpopulation surveys.').",list_item,footnote,,"[4]. See, e.g., Nicholas Confessore, Sarah Cohen & Karen Yourish,Small Pool of Rich Donors Dominates Election Giving, N.Y. Times (Aug. 1, 2015) https://www.nytimes.com/2015/08/02/us/small-pool-of-rich-donors-dominates-election-giving.html [https://perma.cc/ETP3-DLK5]; Fay Lomax Cook, Benjamin I. Page & Rachel L. Moskowitz,Political Engagement by Wealthy Americans, 129 Pol. Sci. Q. 381, 388 (2014) (“[W]ealthy Americans tend to be very active in politics--far more so than the average citizen, and considerably more so than the merely affluent people found at the upper end of . . . general-population surveys.”).",98.36065573770492,matched
5,"The median net worth of an individual member of the 116th Congress who filed financial disclosures sat at just over $1 million in 2020. Karl Evers-Hillstrom, Majority of Lawmakers in 116th Congress are Millionaires , O PEN S ECRETS (Apr. 23, 2020), https://www.opensecrets.org/news/2020/04/majority-of-lawmakers-millionaires/ [https://perma.cc/ZF92-KWEB].",list_item,footnote,,"[5]. The median net worth of an individual member of the 116th Congress who filed financial disclosures sat at just over $1 million in 2020. Karl Evers-Hillstrom,Majority of Lawmakers in 116th Congress are Millionaires, Open Secrets (Apr. 23, 2020),https://www.opensecrets.org/news/2020/04/majority-of-lawmakers-millionaires/ [https://perma.cc/ZF92-KWEB].",98.57954545454545,matched
5,"6 . See, e.g. , Adam Bonica, Nolan McCarty, Keith T. Poole & Howard Rosenthal, Why Hasn't Democracy Slowed Rising Inequality? , 27 J. E CON . P ERSPS . 103, 111 (2013).",list_item,footnote,,"[6]. See, e.g., Adam Bonica, Nolan McCarty, Keith T. Poole & Howard Rosenthal,Why Hasn’t Democracy Slowed Rising Inequality?, 27 J. Econ. Persps. 103, 111 (2013).",95.59748427672956,matched
5,"U.S. C ENSUS B UREAU , T ABLE 7: R EPORTED V OTING  AND R EGISTRATION  OF F AMILY M EMBERS , BY A GE AND F AMILY I NCOME : N OVEMBER 2020 (2020), https://www.census.gov/data/tables/time-series/demo/voting-and-registration/p20-585.html [https://perma.cc/8R3P-PUD4].",list_item,footnote,,"[7]. U.S. Census Bureau, Table 7: Reported Voting and Registration of Family Members, by Age and Family Income: November 2020 (2020), https://www.census.gov/data/tables/time-series/demo/voting-and-registration/p20-585.html [https://perma.cc/8R3P-PUD4].",93.7625754527163,matched
5,"8 . See,  e.g. , U.S. C ENSUS B UREAU , T ABLE 8: R EPORTED V OTING AND R EGISTRATION OF F AMILY M EMBERS , BY A GE AND F AMILY I NCOME : N OVEMBER 2000 (2000), https://www2.census.gov/programs-surveys/cps/tables/p20/542/tab08.xls [https://perma.cc/UZB3BVPB] (showing a similar trend during the 2000 election).",list_item,footnote,,"[8]. See, e.g., U.S. Census Bureau, Table 8: Reported Voting and Registration of Family Members, by Age and Family Income: November 2000 (2000), https://www2.census.gov/programs-surveys/cps/tables/p20/542/tab08.xls [https://perma.cc/UZB3-BVPB] (showing a similar trend during the 2000 election).",94.86301369863014,matched
6,"constituent. 9 In turn, policy outcomes tend to favor those at the higher end of the economic spectrum. 10",text,body_text,"Democratic imbalance operates at two distinct levels. First, Americans’ propensity to vote correlates with their socio-economic status, what I refer to as “electoral imbalance.” For example, in the 2020 election, those in the lowest income bracket—below $10,000 annually—voted at a rate of 47 percent whereas those in the highest income bracket—above $150,000—turned out at a rate of nearly 85 percent.[7]This correlation holds across the socio-economic spectrum and extends back decades.[8]Elected representatives tend to act in ways that benefit their median voter. Since low-income Americans engage less frequently, representatives perceive the median voter to be wealthier than the median constituent.[9]In turn, policy outcomes tend to favor those at the higher end of the economic spectrum.[10]",,100.0,matched
6,"This electoral imbalance is even more pronounced in local elections. Voters turn out at lower rates in local elections as compared to national or statewide elections. For example, in 2021, only 23 percent of New York City voters cast a ballot in the mayoral election. 11 In many cities, turnout in local elections is often half the turnout of presidential elections. 12 And, due to the plethora of elections in  the  United  States,  local  turnout  in  off-cycle  elections  tends  to  be  heavily skewed toward affluent voters, 13 especially those who own their homes. 14 In turn, low turnout creates room for special interests-teachers' unions, homeowners associations, the Chamber of Commerce-to wield great influence over local policy. 15",text,body_text,"This electoral imbalance is even more pronounced in local elections. Voters turn out at lower rates in local elections as compared to national or statewide elections. For example, in 2021, only 23 percent of New York City voters cast a ballot in the mayoral election.[11]In many cities, turnout in local elections is often half the turnout of presidential elections.[12]And, due to the plethora of elections in the United States, local turnout in off-cycle elections tends to be heavily skewed toward affluent voters,[13]especially those who own their homes.[14]In turn, low turnout creates room for special interests—teachers’ unions, homeowners associations, the Chamber of Commerce—to wield great influence over local policy.[15]",,98.35841313269493,matched
6,"Second, Americans' opportunity to influence policy outcomes is positively correlated with wealth, a phenomenon I refer to as 'influence imbalance.' This concept is distinct from the notion that money buys elections and, with it, policy outcomes. 16 Rather,  'influence  imbalance'  is  the  idea  that  money  affects  the government's  agenda,  the  policies  elected  officials  champion, 17 the  interest",text,body_text,"Second, Americans’ opportunity to influence policy outcomes is positively correlated with wealth, a phenomenon I refer to as “influence imbalance.” This concept is distinct from the notion that money buys elections and, with it, policy outcomes.[16]Rather, “influence imbalance” is the idea that money affects the government’s agenda, the policies elected officials champion,[17]the interest groups elected officials meet with, and who lawmakers consider part of their circle of advisors.[18]Money affords well-resourced individuals and organizations—through lobbying firms, political action committees, and independent expenditure organizations—greater influence in policy decisions[19]and informal levers of policy formation largely unavailable to most Americans.[20]",,97.99498746867168,matched
6,"9. Bertrall L. Ross II, Addressing Inequality in the Age of Citizens United, 93 N.Y.U. L. R EV . 1120, 1126 (2018) ('While precise calculation is difficult, the median voter in the 'perceived electorate' is likely to be richer than the median voter in the actual electorate. The perceived median voter is also likely to be richer than the median voter in the actual electorate, which, according to the median voter theorem, further diminishes or even eliminates pressure on politicians to redistribute in the context of rising economic inequality.').",footnote,footnote,,"[9]. Bertrall L. Ross II,Addressing Inequality in the Age ofCitizens United, 93 N.Y.U. L. Rev. 1120, 1126 (2018) (“While precise calculation is difficult, the median voter in the ‘perceived electorate’ is likely to be richer than the median voter in the actual electorate. The perceived median voter is also likely to be richer than the median voter in the actual electorate, which, according to the median voter theorem, further diminishes or even eliminates pressure on politicians to redistribute in the context of rising economic inequality.”).",99.2633517495396,matched
