page_no,pdf_text,pdf_original_label,pdf_corrected_label,matched_html_body,matched_html_footnote,match_confidence,match_status
2,"1. I place the word 'right' in quotations because, as we shall see, as against private speakers what is at stake is not technically a constitutional right , but rather a constitutionally relevant interest.",footnote,footnote,,"I place the word “right” in quotations because, as we shall see, as against private speakers what is at stake is not technically a constitutional right, but rather a constitutionally relevant interest.",99.5,matched
3,2025],text,footnote,,"Id. at 302–04; Xiangnong (George) Wang, Listeners’ Rights in the Time of Propaganda: The Story of Lamont v. Postmaster General, Knight First Amend. Inst. Colum. Univ. (Feb. 14, 2025),https://knightcolumbia.org/content/listeners-rights-in-the-time-of-propaganda-the-story-of-lamont-v-postmaster-general[https://perma.cc/48MF-JSJN].",100.0,matched
3,I.  THE CLASSIC FIRST AMENDMENT,section_header,body_text,"But the more interesting questions raised by a right against compelled listening concern not disputes between listeners and the state, which are the subject of the classic First Amendment tradition, but rather disputes between non-state speakers and listeners, which the state must somehow accommodate or resolve. In these situations, in short, the question is whether the state may or may not enforce a listener’s desire to be left alone. Furthermore, while disputes strictly between private speakers and listeners of course do not themselves trigger the First Amendment because of the state action doctrine, when the state steps in to resolve those disputes, the First Amendment is very much implicated. This paper’s ultimate goal is to identify the state’s proper and constitutional role in those situations.",,93.5483870967742,matched
3,"In this Part, we will very briefly consider the nature of 'classic' First Amendment rights to speak and to listen, as against state coercion. We will then explore the relationship between those rights.",text,footnote,,Id.,100.0,matched
3,A.  S PEAKERS ' R IGHTS AND L ISTENERS ' R IGHTS,section_header,body_text,"Of course, in emphasizing the existence of listeners as necessary for speech to be meaningful, I am in some sense preaching to the choir here, since this symposium specifically focuses on listeners. But I would suggest that focusing onlistenersin isolation is also a bit myopic, in the same way as a singular focus on speakers. Because just as speaking without an audience is meaningless, so too is listening without a speaker. What does it mean to speak about “listeners” and “listeners’ rights” while ignoringwhothe listener is listening to—who, in short, the speaker is? Yet in the few contexts in which the Supreme Court has actually considered listeners’ interests in First Amendment cases, that is largely what it has done.",,70.83333333333333,matched
3,"It  is  conventional  wisdom that First Amendment law focuses almost exclusively on  speakers and  their 'right' to speak, free from  state interference. Even those of us who embrace instrumental justifications for protecting  free  speech,  such  as  advancing  democratic  self-governance, nonetheless  tend  to  fixate  on  speakers'  interests  in  contributing  to  public discourse when we analyze First Amendment conflicts. Indeed, the bulk of First Amendment doctrine, including the concept of unprotected categories of  speech 2 and  the  foundational  distinction  between  content-based  and content-neutral  laws, 3 all  concern  government  suppression  of  speech  or speakers (often, but not always, speech or speakers the state dislikes).",text,body_text,"It is conventional wisdom that First Amendment law focuses almost exclusively on speakers and their “right” to speak, free from state interference. Even those of us who embrace instrumental justifications for protecting free speech, such as advancing democratic self-governance, nonetheless tend to fixate on speakers’ interests in contributing to public discourse when we analyze First Amendment conflicts. Indeed, the bulk of First Amendment doctrine, including the concept of unprotected categories of speechand the foundational distinction between content-based and content-neutral laws,all concern government suppression of speech or speakers (often, but not always, speech or speakers the state dislikes).",,94.35825105782793,matched
3,"One further point about the right to speak that should be a given: the right to free speech under the First Amendment must incorporate a right to generally choose one's audience (though, of course, like any other right, this right  is  not  absolute  and  might  be  outweighed  by  a  sufficiently  strong governmental interest). The right to choose an audience is implicit in the Court's standard test to evaluate content-neutral 'time, place, or manner' regulations, which requires inter alia that any regulation 'leave open ample alternative channels of  communication.' 4 If such 'ample alternative channels' referred to the ability to speak to any audience, the test would have no teeth at all-and that is not the case, as illustrated by numerous cases. 5 Furthermore, in the leading case dealing with expressive conduct, a topic closely related to content-neutral restrictions on speech, the second Justice Harlan also went out of his way to state that he would not uphold a regulation of conduct with an 'incidental' impact on expression if the law 'in practice has the effect of entirely preventing a 'speaker' from reaching a significant audience with whom he could not otherwise lawfully communicate.' 6",text,footnote,,Id.,100.0,matched
3,"2. See,  e.g. ,  Chaplinsky  v.  New  Hampshire,  315  U.S.  568,  572  (1942)  (defining  'fighting words'); Roth v. United States, 354 U.S. 476, 486 (1957) (holding that obscenity is not protected speech); Brandenburg v. Ohio, 395 U.S. 444, 447 (1969) (establishing the incitement standard); New York v. Ferber, 458 U.S. 747, 763 (1982) (prohibiting child pornography).",footnote,footnote,,"Brandenburg v. Ohio, 395 U.S. 444, 447 (1969).",100.0,matched
3,"3. Reed v. Town of Gilbert, 576 U.S. 155, 163-64 (2015).",footnote,footnote,,"Reed v. Town of Gilbert, 576 U.S. 155, 163–64 (2015).",100.0,matched
3,"4. Ward v. Rock Against Racism, 491 U.S. 781, 791 (1989) (quoting Clark v. Cmty. for Creative Non-Violence, 468 U.S. 288, 293 (1984)).",footnote,footnote,,"Ward v. Rock Against Racism, 491 U.S. 781, 791 (1989) (quoting Clark v. Cmty. for Creative Non-Violence, 468 U.S. 288, 293 (1984)).",100.0,matched
3,"5. City of Ladue v. Gilleo, 512 U.S. 43, 58-59 (1994); McCullen v. Coakley, 573 U.S. 464, 49091 (2014); see also Martin v. City of Struthers, 319 U.S. 141, 146-47 (1943).",footnote,footnote,,"City of Ladue v. Gilleo, 512 U.S. 43, 58–59 (1994); McCullen v. Coakley, 573 U.S. 464, 490–91 (2014); see also Martin v. City of Struthers, 319 U.S. 141, 146–47 (1943).",99.69788519637463,matched
3,"6. United States v. O'Brien, 391 U.S. 367, 388-89 (1968) (Harlan, J., concurring).",footnote,footnote,,"United States v. O’Brien, 391 U.S. 367, 388–89 (1968) (Harlan, J., concurring).",100.0,matched
4,"Admittedly, the courts have not been entirely consistent on this issue. Thus,  there  are  undoubtedly  some  cases,  especially  in  the  lower  courts, suggesting that denying a speaker the ability to reach a specific audience need not be fatal to a content-neutral restriction on speech. 7 But this simply cannot  be  correct.  For  example,  this  would  mean  that  during  the  2024 presidential  election,  a  prohibition  on  the  Trump  or  Harris  campaign advertising in a swing state such as Pennsylvania would be permissible if both candidates were permitted to reach alternative audiences in California and Texas. Such a result would make a mockery of the First Amendment (and democracy).",text,footnote,,Id.,100.0,matched
4,"In addition to a right to speak, there is a well-developed body of doctrine protecting the right of listeners to access speech the state wishes to shield them from. The foundational case here is Lamont v. Postmaster General of the United States . 8 In Lamont , the Court unanimously struck down a federal statute  that  required  the  Post  Office  to  block  the  delivery  of  material determined  to  be  'communist  political  propaganda'  and  only  deliver  the materials on the written request of the recipient (interestingly, Lamont was the first case in which the Supreme Court invalidated a federal statute on First Amendment grounds). 9 Crucially, for our purposes, the basis of this holding was not the right of foreigners to mail communist propaganda into the United States, which almost certainly does not exist, 10 but rather the First Amendment rights of addressees to receive information without impediment 11 -a point Justice Brennan made explicit in his concurrence. 12",text,footnote,,Id.,100.0,matched
4,"If Lamont marks the origin of listeners' right in the Supreme Court, their apotheosis occurred a little over a decade later, in Virginia State Board of Pharmacy v. Virginia Citizens Consumer Council, Inc. 13 There, prescription drug consumers challenged a Virginia ethical rule that barred pharmacists from advertising prescription drug prices. 14 Because no pharmacist joined the  lawsuit,  the  Court  could  only  hear  the  merits  if  it  recognized  a  First",text,body_text,"IfLamontmarks the origin of listeners’ right in the Supreme Court, their apotheosis occurred a little over a decade later, inVirginia State Board of Pharmacy v. Virginia Citizens Consumer Council, Inc.There, prescription drug consumers challenged a Virginia ethical rule that barred pharmacists from advertising prescription drug prices.Because no pharmacist joined the lawsuit, the Court could only hear the merits if it recognized a First Amendment right on the part of listeners toreceiveinformation—which it explicitly did before holding for the first time that the First Amendment protected commercial speech.",,97.34513274336283,matched
4,"7. Interstate Outdoor Advert., L.P. v. Zoning Bd. of Mount Laurel, 706 F.3d 527, 535 (3d Cir. 2013) (upholding content-neutral restriction on non-commercial billboards, stating that 'the mere fact that Interstate will not be able to reach the distinct audience of travelers on the particular section of I-295 that it desires to target does not mean that adequate alternative channels of communication do not exist').",footnote,footnote,,"Interstate Outdoor Advert., L.P. v. Zoning Bd. of Mount Laurel, 706 F.3d 527, 535 (3d Cir. 2013) (upholding content-neutral restriction on non-commercial billboards, stating that “the mere fact that Interstate will not be able to reach the distinct audience of travelers on the particular section of I-295 that it desires to target does not mean that adequate alternative channels of communication do not exist”).",100.0,matched
4,"8. Lamont v. Postmaster Gen., 381 U.S. 301 (1965).",footnote,footnote,,"Lamont v. Postmaster Gen., 381 U.S. 301 (1965).",100.0,matched
4,"9. Id . at 302-04; Xiangnong (George) Wang, Listeners' Rights in the Time of Propaganda: The Story of Lamont v. Postmaster General, K NIGHT F IRST A MEND . I NST . C OLUM . U NIV . (Feb. 14, 2025), https://knightcolumbia.org/content/listeners-rights-in-the-time-of-propaganda-the-story-of-lamont-vpostmaster-general [https://perma.cc/48MF-JSJN].",footnote,footnote,,Id.,100.0,matched
4,"10. Agency for Int'l Dev. v. All. for Open Soc'y Int'l, 140 S. Ct. 2082, 2089 (2020).",footnote,footnote,,"Agency for Int’l Dev. v. All. for Open Soc’y Int’l, 140 S. Ct. 2082, 2089 (2020).",100.0,matched
4,"11. Lamont , 381 U.S. at 307.",footnote,footnote,,"Lamont, 381 U.S. at 307.",95.65217391304348,matched
4,"12. Id . at 307-08 (Brennan, J., concurring).",footnote,footnote,,Id.,100.0,matched
4,"13. Va. State Bd. of Pharmacy v. Va. Citizens Consumer Council, Inc., 425 U.S. 748, 773 (1976) [hereinafter Virginia Pharmacy ].",footnote,footnote,,"Va. State Bd. of Pharmacy v. Va. Citizens Consumer Council, Inc., 425 U.S. 748, 773 (1976) [hereinafter Virginia Pharmacy].",100.0,matched
4,14. Id . at 753.,footnote,footnote,,Id.,100.0,matched
5,Amendment right on the part of listeners to receive information-which it explicitly  did  before  holding  for  the  first  time  that  the  First  Amendment protected commercial speech. 15,text,footnote,,Id.,100.0,matched
5,"Finally, one additional case in which listeners' rights were importantly implicated, though not central to the decision, is Red Lion Broadcasting Co. v. Federal Communications Commission . 16 In Red Lion , the Supreme Court upheld the  'Fairness  Doctrine,'  which  was  a  federal  regulation  requiring radio and television broadcasters who broadcast a 'personal attack' on an individual  or  group  to  provide  airtime  to  the  subject  of  the  attack  to respond. 17 In  doing  so,  the  Court  emphasized  that  in  the  context  of broadcasting, because of the 'scarcity' of available broadcast frequencies, speakers' rights could not be the focus of attention. 18 Instead, the Court said, 'it  is  the  right  of  the  viewers  and  listeners,  not  the  right  of  broadcasters, which is paramount' in assessing First Amendment challenges to broadcast regulations. 19 So, like Lamont before it and Virginia Pharmacy after it, the Red  Lion Court  appeared  to grant constitutional status to the First Amendment interests of listeners. Indeed, Red Lion was cited in Virginia Pharmacy for that proposition. 20",text,footnote,,Id.,100.0,matched
5,B.  O F S PEAKERS AND L ISTENERS,section_header,body_text,"The Court did somewhat better in analyzing the relationship between speakers and listeners inRed Lion. Unlike inVirginia Pharmacy, there is little doubt thatRed Lioninvolved willing speakers—in the shape of the broadcasters themselves (the plaintiff in the case was, in fact, a broadcaster)—who would communicate to listeners/viewers. But by failing to seriously analyze both listeners’andspeakers’ interests and incentives in assessing free speech issues, theRed LionCourt created a conundrum. The Fairness Doctrine may have, in theory, advanced broadcast audiences’ interest in receiving balanced coverage of public issues, but it also incentivized broadcasters to avoid taking strong editorial positions on public issues other than anodyne centrist ones. Moreover, it disincentivized coverage of public issues in favor of generic entertainment, in order to avoid the strictures of the Fairness Doctrine.But faced with this argument, the Court simply (and rather naively) deferred to the FCC’s views that the “possibility [of any such incentive effect] is at best speculative.”Yet less than two decades later the FCC itself, in the course of repealing the Fairness Doctrine, concluded that the doctrine did in fact create substantial “chilling effects” because “the fairness doctrine provides broadcasters with a powerful incentive not to air controversial issue programming.”Of course if this was true—as is likely—then without speakers, listeners during the Fairness Doctrine era were necessarily left (so to speak) in the dark regarding public policy controversies. So again, by failing to seriously analyze both sides of the communicative relationship, the Court effectively harmed both speakers and listeners.",,84.7457627118644,matched
5,"The Supreme Court has thus recognized robust First Amendment rights for speakers and listeners, but it has largely treated them as distinct rightsno doubt because in the two key listeners' rights cases, Lamont and Virginia Pharmacy ,  willing  speakers  were  absent  from  the  litigation.  But  this approach cannot be correct. After all, what exactly is the point of 'speaking' if no one is listening? 21 It is true that some people keep private diaries or talk",text,body_text,"The Supreme Court has thus recognized robust First Amendment rights for speakers and listeners, but it has largely treated them as distinct rights—no doubt because in the two key listeners’ rights cases,LamontandVirginia Pharmacy, willing speakers were absent from the litigation. But this approach cannot be correct. After all, what exactly is the point of “speaking” if no one is listening?It is true that some people keep private diaries or talk to themselves aloud—what is called “intrapersonal communication.”But there are reasons to doubt whether such audience-less “expression” falls within the First Amendment;and in any event, it is certainly not the focus of most First Amendment jurisprudence or disputes. Normally, speech is meaningful, whether viewed from an instrumental or autonomy standpoint, if it has an audience. Admittedly, that audience need not be immediate or identifiable to the “speaker”; after all, we still read Shakespeare and Dickens. But reaching an audience is the point of communication. This is why in the area of expressive conduct, the Supreme Court has explicitly said that conduct is expressive—and so potentially protected by the First Amendment—only when “the likelihood was great that the message [intended to be communicated] would be understood by those who viewed it.”",,98.02631578947368,matched
5,15. Id . at 756-57,footnote,footnote,,Id.,100.0,matched
5,"16. Red Lion Broad. Co. v. FCC, 395 U.S. 367 (1969).",footnote,footnote,,"Red Lion Broad. Co. v. FCC, 395 U.S. 367 (1969).",100.0,matched
5,17. Id.,footnote,footnote,,Id.,100.0,matched
5,18. Id.,footnote,footnote,,Id.,100.0,matched
5,19. Id . at 390.,footnote,footnote,,Id.,100.0,matched
5,"20. Virginia Pharmacy , 425 U.S. at 757.",footnote,footnote,,"Virginia Pharmacy, 425 U.S. at 757.",97.05882352941177,matched
5,"21. When I use words like 'speak' here, I am referring to all forms of communication, including oral speech, writing, video, electronic communications, picketing, marching, etc. And concomitantly, the word 'listener' is meant to encompass actual listeners, readers, viewers, and generally all audiences for expression. To shove all of this into 'freedom of speech' is of course historical and textual nonsense, for which mea culpa. But at least in this regard I can say that I am following the (bad) lead of the Supreme Court. See, e.g. , J OHN I NAZU , L IBERTY ' S R EFUGE : T HE F ORGOTTEN F REEDOM OF A SSEMBLY 61-63 (Yale Univ. Press 2012) (noting the disappearance of the Assembly Clause in the Supreme Court's modern jurisprudence); Sonja R. West, Awakening the Press Clause , 58 UCLA L. R EV . 1025, 1027-28 (2011) (same regarding Press Clause); R ONALD J. K ROTOSZYNSKI , J R ., R ECLAIMING THE P ETITION C LAUSE : S EDITIOUS L IBEL , 'O FFENSIVE ' P ROTEST , AND  THE R IGHT  TO P ETITION  THE G OVERNMENT  FOR  A R EDRESS OF G RIEVANCES 10-11, 17-19, 157-62 (2012) (same regarding Petition Clause).",footnote,footnote,,Id.,100.0,matched
6,"to themselves aloud-what is called 'intrapersonal communication.' 22 But there  are  reasons  to  doubt  whether  such  audience-less  'expression'  falls within the First Amendment; 23 and in any event, it is certainly not the focus of  most  First  Amendment  jurisprudence  or  disputes.  Normally,  speech  is meaningful, whether viewed from an instrumental or autonomy standpoint, if it has an audience. Admittedly, that audience need not be immediate or identifiable to the 'speaker'; after all, we still read Shakespeare and Dickens. But reaching an audience is the point of communication. This is why in the area  of  expressive  conduct,  the  Supreme  Court  has  explicitly  said  that conduct is expressive-and so potentially protected by the First Amendment-only  when  'the  likelihood  was  great  that  the  message [intended to be communicated] would be understood by those who viewed it.' 24",text,footnote,,Id.,100.0,matched
6,"Of course, in emphasizing the existence of listeners as necessary for speech to be meaningful, I am in some sense preaching to the choir here, since this symposium specifically focuses on listeners. But I would suggest that focusing on listeners in isolation is also a bit myopic, in the same way as a singular focus on speakers. Because just as speaking without an audience is meaningless, so too is listening without a speaker. What does it mean to speak about 'listeners' and 'listeners' rights' while ignoring who the listener is  listening  to-who,  in  short,  the  speaker  is?  Yet  in  the  few  contexts  in which the Supreme Court has actually considered listeners' interests in First Amendment cases, that is largely what it has done.",text,footnote,,Id.,100.0,matched
6,"Consider in this regard Virginia Pharmacy . The Court's holding in that case  that  the  First  Amendment  protects  recipients  of  speech/information rather than just speakers, is now well-accepted; but in the context of that case, it is a bit odd. In recognizing the rights of recipients of information, the Court added a caveat that such rights exist 'where a speaker exists, as is the case  here,'  citing  to  one  page  in  the  Stipulated  Facts  to  support  this assertion. 25 But given that pharmacists had not chosen to join this lawsuit and in fact had obvious, anticompetitive reasons to avoid advertising prices so long as their competitors did the same, the Court's assumption that willing speakers already existed seems unjustified. Admittedly, once the advertising",text,footnote,,Id.,100.0,matched
6,"22. See e.g. , I NTRAPERSONAL C OMMUNICATION : D IFFERENT V OICES , D IFFERENT M INDS (Donna R. Vocate  ed., 1994)  (collecting works  from  various  authors  on  the subject of intrapersonal communication); Paul N. Campbell, Language as Intrapersonal and Poetic Process , 2 P HIL . & R HETORIC 200,  204-05  (1969);  Patrick  Jemmer, Intrapersonal  Communication:  The  Hidden  Language ,  9  J. C LINICAL H YPNOSIS 37, 38 (2009).",footnote,footnote,,Id.,100.0,matched
6,"23. Ashutosh Bhagwat, When Speech Is Not 'Speech' , 78 O HIO S T . L.J. 839, 854-55 (2017).",footnote,footnote,,"Ashutosh Bhagwat, When Speech Is Not “Speech”, 78 Ohio St. L.J. 839, 854–55 (2017).",95.06172839506173,matched
6,"24. Texas v. Johnson, 491 U.S. 397, 404 (1989) (quoting Spence v. Washington, 418 U.S. 405, 410-11 (1974)).",footnote,footnote,,"Texas v. Johnson, 491 U.S. 397, 404 (1989) (quoting Spence v. Washington, 418 U.S. 405, 410–11 (1974)).",100.0,matched
6,"25. Virginia Pharmacy , 425 U.S. at 756, 756 n.14.",footnote,footnote,,"Virginia Pharmacy, 425 U.S. at 756, 756 n.14.",97.72727272727273,matched
7,"ban was struck down, it was likely that some pharmacists would choose to advertise  drug  prices,  but  whether  that  would  benefit  any  individual plaintiff/listener was far from clear absent widespread advertising of drug prices.",text,footnote,,Id.,100.0,matched
7,"The Court did somewhat better in analyzing the relationship between speakers and listeners in Red Lion .  Unlike in Virginia Pharmacy ,  there is little  doubt  that Red Lion involved  willing  speakers-in  the  shape  of  the broadcasters themselves (the plaintiff in the case was, in fact, a broadcaster 26 )-who would communicate to listeners/viewers. But by failing to seriously analyze both listeners' and speakers' interests and incentives in assessing free speech issues, the Red Lion Court created a conundrum. The Fairness  Doctrine  may  have,  in  theory,  advanced  broadcast  audiences' interest  in  receiving  balanced  coverage  of  public  issues,  but  it  also incentivized broadcasters to avoid taking strong editorial positions on public issues  other  than  anodyne  centrist  ones.  Moreover,  it  disincentivized coverage of public issues in favor of generic entertainment, in order to avoid the strictures of the Fairness Doctrine. 27 But faced with this argument, the Court  simply  (and  rather  naively)  deferred  to  the  FCC's  views  that  the 'possibility [of any such incentive effect] is at best speculative.' 28 Yet less than two decades later the FCC itself, in the course of repealing the Fairness Doctrine, concluded that the doctrine did in fact create substantial 'chilling effects' because 'the fairness doctrine provides broadcasters with a powerful incentive not to air controversial issue programming.' 29 Of course if this was true-as  is  likely-then  without  speakers,  listeners  during  the  Fairness Doctrine era were necessarily left (so to speak) in the dark regarding public policy controversies. So again, by failing to seriously analyze both sides of the communicative relationship, the Court effectively harmed both speakers and listeners.",text,footnote,,Id.,100.0,matched
7,"The point  of  this  discussion  is  not  to  suggest  that  listeners/audience members lack meaningful First Amendment interests-of course they do. It is merely to suggest that discussing listeners' interests and 'rights' without also  considering  who  the  relevant  speakers  might  be  produces  a  deeply incomplete, and sometimes meaningless analysis. Expression, in short, is not",text,footnote,,Id.,100.0,matched
7,"26. Red Lion Broad. Co. v. FCC, 395 U.S. 367, 371 (1969).",footnote,footnote,,"Red Lion Broad. Co. v. FCC, 395 U.S. 367, 371 (1969).",100.0,matched
7,"27. See Ashutosh Bhagwat, The New Gatekeepers?: Social Media and the 'Search for Truth' , 3 J. Free Speech L. 41, 47 (2023); Newton N. Minow, Speech to National Association of Broadcasters, Washington,  D.C.:  Television  and  the  Public  Interest  (May  9,  1961)  (1961  speech  by  F.C.C.  Chair describing television as 'a vast wasteland'), https://www.americanrhetoric.com/speeches/ newtonminow.htm [https://perma.cc/QQM5-9PP7].",footnote,footnote,,"See Ashutosh Bhagwat, The New Gatekeepers?: Social Media and the “Search for Truth”, 3 J. Free Speech L. 41, 47 (2023); Newton N. Minow, Speech to National Association of Broadcasters, Washington, D.C.: Television and the Public Interest (May 9, 1961) (1961 speech by F.C.C. Chair describing television as “a vast wasteland”),https://www.americanrhetoric.com/speeches/newtonminow.htm[https://perma.cc/QQM5-9PP7].",95.60975609756098,matched
7,"28. Red Lion , 395 U.S. at 393.",footnote,footnote,,"Red Lion, 395 U.S. at 393.",96.0,matched
7,"29. In re Complaint of Syracuse Peace Council Against Television Station WTVH Syracuse, New York , FCC 87-266, 2 FCC R CD . 5043, 5049-50 (1987).",footnote,footnote,,"In re Complaint of Syracuse Peace Council Against Television Station WTVH Syracuse, New York, FCC 87-266, 2 FCC Rcd. 5043, 5049–50 (1987).",97.79411764705883,matched
8,"a  solitary  activity  on  either  side  of  the  speaker/listener  coin.  It  is  a  joint activity, a form of interpersonal interaction or association between speakers and audiences. It is relational in nature. The First Amendment, after all, does not  protect  'the  right  to  speak'  or  'the  right  to  listen;'  it  protects  'the freedom of speech.' 30 By focusing on individual 'rights,' however, whether of speakers or listeners, courts and commentators have failed to recognize the relational nature of that freedom.",text,footnote,,Id.,100.0,matched
8,II.  A 'RIGHT' NOT TO LISTEN,section_header,body_text,"Moreover, not recognizing a right not to listen would have catastrophic implications for both autonomy-based and instrumental understandings of the purpose of free speech protections. The autonomy point is obvious—it is hard to imagine a greater intrusion on autonomy than forcing an individual to listen to speech they wished to avoid. But the implications for instrumental, democracy-based models of free speech are equally obvious. After all, if an incumbent government party or official canforcevoters to listen to the party’s propaganda but not their opponents’ propaganda, it is hard to imagine how any subsequent political election could be deemed fair or legitimate. More fundamentally, the shape and content of the public discourse essential for democracy must be under the control of thepublic, not the government, if popular sovereignty is to have any meaning.",,85.71428571428572,matched
8,"Until now, we have generally considered the nature of First Amendment speakers' and listeners' rights and their interrelationship with each other. We will now apply those insights to considering what exactly it is that the First Amendment protects vis-à-vis listeners, focusing in particular on a putative right to not listen to unwanted speech.",text,footnote,,Id.,100.0,matched
