page_no,pdf_text,pdf_original_label,pdf_corrected_label,matched_html_body,matched_html_footnote,match_confidence,match_status
4,"Given the political stakes and the Court ' s well-known partisan divisions, it came as a surprise that the Justices decided the case unanimously. Six of the nine Justices were appointed by Republican Presidents, three of them by Mr. Trump himself, and three by Democrats.",text,body_text,"Given the political stakes and the Court’s well-known partisan divisions, it came as a surprise that the Justices decided the case unanimously. Six of the nine Justices were appointed by Republican Presidents, three of them by Mr. Trump himself, and three by Democrats. Yet all nine agreed that neither Colorado nor any other state could keep Mr. Trump off the ballot, even assuming he had “engaged in” an “insurrection” within the meaning of the Constitution—a contentious question that the Court, unsurprisingly, preferred to avoid. The reason for this unanimous outcome was almost certainly pragmatic rather than textual or historical. As Justices Sotomayor, Kagan, and Jackson stated in concurrence, “Allowing Colorado to [keep a presidential candidate off the ballot on the ground that he is an oathbreaking insurrectionist] would, we agree, create a chaotic state-by-state patchwork, at odds with our Nation’s federalism principles.” 13 The simple and unanimous holding of the case was that States have no role in enforcing Section Three with respect to the presidency.",,99.62825278810409,matched
4,"11 Trump v. Anderson, 144 S. Ct. 662, 671 (2024) (per curiam).",footnote,footnote,,"11 Trump v. Anderson, 144 S. Ct. 662, 671 (2024) (per curiam).",100.0,matched
4,"12 The decision came down March 4, 2024. With the exception of end-of-Term retrospectives, no major newspaper mentioned Section Three again after March 7, 2024.",footnote,footnote,,"12 The decision came down March 4, 2024. With the exception of end-of-Term retrospectives, no major newspaper mentioned Section Three again after March 7, 2024.",100.0,matched
5,"Yet all nine agreed that neither Colorado nor any other state could keep Mr. Trump off the ballot, even assuming he had ' engaged in ' an ' insurrection ' within the meaning of the Constitution -a contentious question that the Court, unsurprisingly, preferred to avoid. The reason for this unanimous outcome was almost certainly pragmatic rather than textual or historical. As Justices Sotomayor, Kagan, and Jackson stated in concurrence, ' Allowing Colorado to [keep a presidential candidate off the ballot on the ground that he is an oathbreaking insurrectionist] would, we agree, create a chaotic state-by-state patchwork, at odds with our Nation ' s federalism principles. ' 13 The simple and unanimous holding of the case was that States have no role in enforcing Section Three with respect to the presidency.",text,body_text,"Given the political stakes and the Court’s well-known partisan divisions, it came as a surprise that the Justices decided the case unanimously. Six of the nine Justices were appointed by Republican Presidents, three of them by Mr. Trump himself, and three by Democrats. Yet all nine agreed that neither Colorado nor any other state could keep Mr. Trump off the ballot, even assuming he had “engaged in” an “insurrection” within the meaning of the Constitution—a contentious question that the Court, unsurprisingly, preferred to avoid. The reason for this unanimous outcome was almost certainly pragmatic rather than textual or historical. As Justices Sotomayor, Kagan, and Jackson stated in concurrence, “Allowing Colorado to [keep a presidential candidate off the ballot on the ground that he is an oathbreaking insurrectionist] would, we agree, create a chaotic state-by-state patchwork, at odds with our Nation’s federalism principles.” 13 The simple and unanimous holding of the case was that States have no role in enforcing Section Three with respect to the presidency.",,99.44341372912801,matched
5,"Whether such a ' patchwork ' would in fact be at odds with ' our Nation ' s federalism principles ' will be discussed below; the answer is not obvious. It is more likely that pragmatics drove the decision. It must have weighed on the Justices ' minds that throwing the leading presidential candidate of a major party off the ballot would cause a public uproar, especially when the rationale for doing so -that Mr. Trump ' engaged in ' an ' insurrection ' -is more a partisan Rorschach test than an objective determination. The Justices were not willing to deprive tens of millions of people of their right to vote for the candidate of their choice for anything less than clear and reasonably indisputable reasons; much less on the basis of a Delphic piece of text that had never been raised in connection with any presidential election or previously interpreted by the Court. Of course, that is not what the per curiam opinion actually said, but it was hard not to read that message between the lines.",text,body_text,"Whether such a “patchwork” would in fact be at odds with “our Nation’s federalism principles” will be discussed below; the answer is not obvious. It is more likely that pragmatics drove the decision. It must have weighed on the Justices’ minds that throwing the leading presidential candidate of a major party off the ballot would cause a public uproar, especially when the rationale for doing so—that Mr. Trump “engaged in” an “insurrection”—is more a partisan Rorschach test than an objective determination. The Justices were not willing to deprive tens of millions of people of their right to vote for the candidate of their choice for anything less than clear and reasonably indisputable reasons; much less on the basis of a Delphic piece of text that had never been raised in connection with any presidential election or previously interpreted by the Court. Of course, that is not what the per curiam opinion actually said, but it was hard not to read that message between the lines.",,98.73289406994424,matched
5,"For the Court to achieve unanimity in a case like Trump v. Anderson 14 -a case so riven by partisan animosity -was a considerable achievement. Public con /uniFB01 dence in the integrity of the electoral process matters a great deal, and if all nine Justices, despite their different partisan appointments and presumed leanings, come to the same conclusion, this would demonstrate to the public that the result was not based on their political precommitments. Unanimity here would send the same signal as unanimity did in Brown v. Board 15 or United",text,body_text,"For the Court to achieve unanimity in a case like Trump v. Anderson 14 —a case so riven by partisan animosity—was a considerable achievement. Public confidence in the integrity of the electoral process matters a great deal, and if all nine Justices, despite their different partisan appointments and presumed leanings, come to the same conclusion, this would demonstrate to the public that the result was not based on their political precommitments. Unanimity here would send the same signal as unanimity did in Brown v. Board 15 or United States v. Nixon 16 —but was so grievously lacking in Bush v. Gore . 17 That these nine Justices (almost) did so in this wrenching case deserves more commendation than they received.",,98.98804047838087,matched
5,"13 Anderson , 144 S. Ct. at 672 (Sotomayor, Kagan & Jackson, JJ., concurring in the judgment).",footnote,footnote,,"13 Anderson , 144 S. Ct. at 672 (Sotomayor, Kagan & Jackson, JJ., concurring in the judgment).",100.0,matched
5,14 Id. at 664 (per curiam).,footnote,footnote,,14 Id. at 664 (per curiam).,100.0,matched
5,15 347 U.S. 483 (1954).,footnote,footnote,,15 347 U.S. 483 (1954).,100.0,matched
6,States v. Nixon 16 -but was so grievously lacking in Bush v. Gore . 17 That these nine Justices (almost) did so in this wrenching case deserves more commendation than they received.,text,body_text,"For the Court to achieve unanimity in a case like Trump v. Anderson 14 —a case so riven by partisan animosity—was a considerable achievement. Public confidence in the integrity of the electoral process matters a great deal, and if all nine Justices, despite their different partisan appointments and presumed leanings, come to the same conclusion, this would demonstrate to the public that the result was not based on their political precommitments. Unanimity here would send the same signal as unanimity did in Brown v. Board 15 or United States v. Nixon 16 —but was so grievously lacking in Bush v. Gore . 17 That these nine Justices (almost) did so in this wrenching case deserves more commendation than they received.",,100.0,matched
6,"But the Justices squandered the bene /uniFB01 ts of unanimity by venturing into issues not before them. Despite being unanimous on the only thing that mattered to the case, the Court produced one of the most acrimonious minority opinions in history. Not only did three concurring Justices accuse the /uniFB01 ve-Justice per curiam of unnecessarily ' decid[ing] novel constitutional questions ' -an accusation that seems undeniably true -but they attributed to the majority base partisan motives. The /uniFB01 ve Justices in the majority took this unnecessary step, according to the three who joined this concurrence, for the purpose of ' insulat[ing] this Court and petitioner [Mr. Trump] from future controversy. ' 18 More pointedly, they claimed that ' [t]oday, the majority goes beyond the necessities of this case to limit how Section 3 can bar an oathbreaking insurrectionist from becoming President. ' 19 Needless to say, it was this split and this accusation that dominated news coverage of the decision. 20",text,body_text,"But the Justices squandered the benefits of unanimity by venturing into issues not before them. Despite being unanimous on the only thing that mattered to the case, the Court produced one of the most acrimonious minority opinions in history. Not only did three concurring Justices accuse the five-Justice per curiam of unnecessarily “decid[ing] novel constitutional questions”—an accusation that seems undeniably true—but they attributed to the majority base partisan motives. The five Justices in the majority took this unnecessary step, according to the three who joined this concurrence, for the purpose of “insulat[ing] this Court and petitioner [Mr. Trump] from future controversy.” 18 More pointedly, they claimed that “[t]oday, the majority goes beyond the necessities of this case to limit how Section 3 can bar an oathbreaking insurrectionist from becoming President.” 19 Needless to say, it was this split and this accusation that dominated news coverage of the decision. 20",,96.84959349593495,matched
6,"Justice Barrett, sounding every bit like a frustrated teacher trying to calmaclass of squabbling children, chided the majority for ' address[ing] the complicated question whether federal legislation is the exclusive vehicle through which Section 3 can be enforced, ' when it was ' suf/uniFB01 cient to resolve this case ' to hold that ' States lack the power to enforce Section 3 against Presidential candidates. ' 21 She likewise chided the other concurring Justices for raising such a fuss: ' In my judgment, this is not the time to amplify disagreement with stridency. The Court",text,body_text,"Justice Barrett, sounding every bit like a frustrated teacher trying to calm a class of squabbling children, chided the majority for “address[ing] the complicated question whether federal legislation is the exclusive vehicle through which Section 3 can be enforced,” when it was “sufficient to resolve this case” to hold that “States lack the power to enforce Section 3 against Presidential candidates.” 21 She likewise chided the other concurring Justices for raising such a fuss: “In my judgment, this is not the time to amplify disagreement with stridency. The Court has settled a politically charged issue in the volatile season of a Presidential election. Particularly in this circumstance, writings on the Court should turn the national temperature down, not up.” 22 None of the other Justices joined her opinion.",,98.43478260869564,matched
6,16 418 U.S. 683 (1974).,footnote,footnote,,16 418 U.S. 683 (1974).,100.0,matched
6,17 531 U.S. 98 (2000).,footnote,footnote,,17 531 U.S. 98 (2000).,100.0,matched
6,"18 Anderson , 144 S. Ct. at 672 (Sotomayor, Kagan & Jackson, JJ., concurring in the judgment).",footnote,footnote,,"18 Anderson , 144 S. Ct. at 672 (Sotomayor, Kagan & Jackson, JJ., concurring in the judgment).",100.0,matched
6,"19 Id. at 674. In this sentence, the concurring Justices drop qualifying language like ' alleged, ' and seem to presuppose that Mr. Trump actually is an ' oathbreaking insurrectionist. ' Id.",footnote,footnote,,"19 Id. at 674. In this sentence, the concurring Justices drop qualifying language like “alleged,” and seem to presuppose that Mr. Trump actually is an “oathbreaking insurrectionist.” Id.",98.37837837837837,matched
