page_no,pdf_text,pdf_original_label,pdf_corrected_label,matched_html_body,matched_html_footnote,match_confidence,match_status
3,"Tarana Burke coined the phrase 'Me Too' in 2006 in support of Black women and girls of color who had survived sexual violence, encouraging them to share their stories despite the many pressures they faced to remain silent. 1 Social media galvanized the movement in 2017 after Alyssa Milano took to Twitter, posting: 'If you've been sexually harassed or assaulted write 'me too' as a reply to this tweet . . . 'we might give people a sense of the magnitude of the problem.' ' 2 The #MeToo 3 hashtag was used 19 million times between 2017 and 2018. 4 Sustained digital participation increased the movement's visibility and maintained its momentum beyond the boom and bust trend typically observed on social media. 5 Online  engagement surrounding  the  #MeToo  movement  also  served  as  a  catalyst  for  offline",text,body_text,5,,100.0,matched
3,"1. Jamillah Bowman Williams, Lisa Singh & Naomi Mezey, #MeToo as Catalyst: A Glimpse into 21st Century Activism , 2019 U. C HI . L EGAL F. 371, 374 (2019).",footnote,body_text,21,,100.0,matched
3,"2. Alyssa  Milano  (@Alyssa_Milano),  X  (Oct.  15,  2017,  1:21  PM),  https://x.com/Alyssa _Milano/status/919659438700670976 [http://web.archive.org/web/20180403154601/https://twitter. com/Alyssa_Milano/status/919659438700670976].",footnote,body_text,5,,100.0,matched
3,"3. Williams et al., supra note 1.",footnote,footnote,,"Williams et al., supra note 1.",100.0,matched
3,4. Id. at 375.,footnote,footnote,,Id. at 375.,100.0,matched
3,Id. at 380.,list_item,footnote,,Id. at 380.,100.0,matched
4,"action,  evolving  into  highly  publicized  protests,  employee  walkouts,  and historic strikes. 6 For example, in 2018, McDonald's employees organized a historic multi-state strike against the company's sexual harassment policies. 7 Protesting workers wrote '#MeToo' on signs and covered their mouths with tape, bridging the gap between social media activism and traditional means of  protest. 8 After  union-led  campaigns  and  employee-staged  walkouts, prominent companies in industries from technology to hospitality changed existing workplace policies such as mandatory arbitration. 9",text,footnote,,Id.,100.0,matched
4,"Subsequently,  the  hashtag  #TimesUp,  referencing  the  TIME'S  UP Legal Defense Fund ('TULDF'), was created to solve the issues #MeToo revealed. 10 TULDF sought to support women of color and low-wage women in  the  workplace,  raising  over  $24  million  to  connect  these  women  to attorneys and media specialists. 11 The movement also brought an increase in enforcement  activity  at  the  Equal  Employment  Opportunity  Commission ('EEOC'),  the  government  agency  responsible  for  enforcing  workplace discrimination  law.  In  2018,  the  EEOC  reported  that  sexual  harassment charges were up nationwide-the first increase observed in a decade. 12 In 2018, the EEOC received 7,609 sexual harassment charges compared with the  6,696  charges  received  in  2017. 13 The  EEOC recovered  almost  $104 million  more  for  those  with  sexual  harassment  claims  between  2018  and 2021 than between 2014 and 2017. 14 The agency capitalized on #MeToo momentum by increasing  lawsuits  to  enforce  sexual  harassment  law  and holding more employers accountable. 15",text,footnote,,Id.,100.0,matched
4,"This widespread activism also influenced legislatures. In the five years after #MeToo went viral, thousands of bills were introduced-mainly at the state level. These bills covered a wide range of topics related to gender equity in the workplace, including harassment training, nondisclosure agreements, forced  arbitration  for  harassment  claims,  pay  equity,  and  leave  law.  This surge  of  legislative  activity  was  aimed  at  eliminating  harassment  and",text,footnote,,Id.,100.0,matched
4,6. Id. at 383.,footnote,footnote,,Id. at 383.,100.0,matched
4,"7. Jamillah Bowman Williams, Maximizing #MeToo: Intersectionality & the Movement , 62 B.C. L. R EV . 1797, 1849 (2021).",footnote,body_text,21,,100.0,matched
4,8. Id.,footnote,footnote,,Id.,100.0,matched
4,"9. Id. at 1847, 1850.",footnote,footnote,,Id.,100.0,matched
4,"10. Williams et al., supra note 1, at 380, 384.",footnote,footnote,,"Williams et al., supra note 1.",100.0,matched
4,11. Id. at 384.,footnote,footnote,,Id.,100.0,matched
4,12. Id. at 385.,footnote,footnote,,Id.,100.0,matched
4,"13. U.S. E QUAL E MP . O PPORTUNITY C OMM ' N , EEOC D ATA H IGHLIGHT : S EXUAL H ARASSMENT IN O UR N ATION ' S W ORKPLACES 2  (2022),  https://www.eeoc.gov/sites/default/files/2022-04/Sexual %20Harassment%20Awareness%20Month%202022%20Data%20Highlight.pdf  [https://perma.cc/RZ 29-WP66].",footnote,body_text,1,,100.0,matched
4,14. Id. at 4.,footnote,footnote,,Id.,100.0,matched
4,"15. Id. at 3; Williams et al., supra note 1, at 385.",footnote,footnote,,"Williams et al., supra note 1.",100.0,matched
5,2025],text,footnote,,"Exec. Order No. 14,168, 90 Fed. Reg. 8615 (Jan. 20, 2025).",100.0,matched
5,addressing gender equity in the workplace. 16,text,body_text,1,,100.0,matched
5,"While it was clear that legislatures were becoming more attentive to gender equity following the increased activism, it remained unclear whether the new reforms were getting to the root of the issues that cause harassment and  addressing  the  legal  gaps  that  allow  harassment  to  persist.  #MeToo media  coverage  tended  to  focus  on  certain  victims-namely,  the  white women  in  the  entertainment  industry  and  the  nondisclosure  agreements ('NDAs') that kept them silent. 17 We argue that a more holistic approach is required both for progress over time and for reaching a broader range of working women. This is not unlike the 'Swiss Cheese Model' adapted for use to control the spread of infection during the COVID-19 pandemic. 18 The Swiss Cheese Model of risk reduction, developed by James Reason in the 1990s, visually demonstrates how a variety of strategies and actors can work together to reduce risk of harm. 19 In  the  context  of  harassment, no single intervention such as restricting NDAs or increasing training can prevent all harassment, but multiple interventions can make a lasting difference. This is particularly  true  when  the  approach  aims  to  reduce  gendered  power dynamics that make harassment more likely. 20",text,footnote,,Id.,100.0,matched
5,"To empirically analyze the extent to which lawmakers were comprehensively addressing harassment and gender equity following #MeToo, our  team  of  researchers  and  lawyers  at  Georgetown  University collected and coded over 3,000 federal and state bills introduced from 2016 to  2022,  some  of  which  passed  into  law.  We  also  analyzed  how  timing, geography, and political factors shaped the legal activity following #MeToo, relative  to  the  2016  baseline  period.  Our  dataset  is  defined  broadly  and includes all harassment-specific legislation, as well as legislation addressing other gender equity issues including: pay equity, expanded coverage under Title  VII  of  the  Civil  Rights  Act  of  1964  ('Title  VII'),  leave  and accommodation,  and  occupational  protections  that  address  intersectional",text,body_text,Leave,,100.0,matched
5,"16. Williams et al., supra note 1, at 386.",footnote,footnote,,"Williams et al., supra note 1.",100.0,matched
5,"17. Merve Hannah O'Keefe, The Impact of the Me Too Movement's Journalism , Y ALE J. I NT ' L A FFS .  (2021),  https://www.yalejournal.org/publications/the-impact-of-the-me-too-movements-jour nalism [https://perma.cc/3P2W-US58].",footnote,body_text,5,,100.0,matched
5,"18. Jamillah Bowman Williams & Elizabeth Tippett, Five Years On, Here's What #MeToo Has Changed ,  P OLITICO (Oct. 14, 2022, 11:16 AM), https://www.politico.com/newsletters/womenrule/2022/10/14/five-years-on-heres-what-metoo-has-changed-00061853 [https://web.archive.org/web/ 20241212022142/https://www.politico.com/newsletters/women-rule/2022/10/14/five-years-on-hereswhat-metoo-has-changed-00061853]; see  also Preventing COVID-19 Using the Swiss Cheese Model , C OX H EALTH (Feb. 22, 2022), https://www.coxhealth.com/blog/preventing-covid-19-using-swisscheese-model [https://perma.cc/LL6F-AKKJ].",footnote,footnote,,Id.,100.0,matched
5,"19. J AMES R EASON , E RIK H OLLNAGEL & J EAN P ARIES , E UROCONTROL E XPERIMENTAL C ENTRE , R EVISITING THE «S WISS C HEESE » M ODEL OF A CCIDENTS 4-10 (2006).",footnote,footnote,,Id.,100.0,matched
5,20. See infra Figure 1.,footnote,footnote,,See infra Figure 1.,100.0,matched
6,1Ivvilu 1.,text,body_text,1,,100.0,matched
6,NY IDD,text,footnote,,Id.,100.0,matched
6,No single intervention,text,body_text,"While it was clear that legislatures were becoming more attentive to gender equity following the increased activism, it remained unclear whether the new reforms were getting to the root of the issues that cause harassment and addressing the legal gaps that allow harassment to persist. #MeToo media coverage tended to focus on certain victims—namely, the white women in the entertainment industry and the nondisclosure agreements (“NDAs”) that kept them silent.We argue that a more holistic approach is required both for progress over time and for reaching a broader range of working women. This is not unlike the “Swiss Cheese Model” adapted for use to control the spread of infection during the COVID-19 pandemic.The Swiss Cheese Model of risk reduction, developed by James Reason in the 1990s, visually demonstrates how a variety of strategies and actors can work together to reduce risk of harm.In the context of harassment, no single intervention such as restricting NDAs or increasing training can prevent all harassment, but multiple interventions can make a lasting difference. This is particularly true when the approach aims to reduce gendered power dynamics that make harassment more likely.",,100.0,matched
6,will prevent all harassment.,text,body_text,Harassment,,100.0,matched
6,1,text,footnote,,"Jamillah Bowman Williams, Lisa Singh & Naomi Mezey, #MeToo as Catalyst: A Glimpse into 21st Century Activism, 2019 U. Chi. Legal F. 371, 374 (2019).",100.0,matched
6,•,text,text,,,0,unmatched
6,!,text,text,,,0,unmatched
6,ADDRESSING HARASSMENT,text,body_text,"To empirically analyze the extent to which lawmakers were comprehensively addressing harassment and gender equity following #MeToo, our team of researchers and lawyers at Georgetown University collected and coded over 3,000 federal and state bills introduced from 2016 to 2022, some of which passed into law. We also analyzed how timing, geography, and political factors shaped the legal activity following #MeToo, relative to the 2016 baseline period. Our dataset is defined broadly and includes all harassment-specific legislation, as well as legislation addressing other gender equity issues including: pay equity, expanded coverage under Title VII of the Civil Rights Act of 1964 (“Title VII”), leave and accommodation, and occupational protections that address intersectional subordination. We found that the variety of legislation introduced by state legislators was consistent with the Swiss Cheese Model of risk reduction; however, there was wide variation across states.",,100.0,matched
6,Workplace Training Requirements,text,body_text,"Even more troubling is the continuing popularity of bills imposing harassment training requirements. While these bills can have substantive impact, research has shown that unless certain conditions—such as transformative leadership or bystander-specific training—are met, trainings are likely to be ineffective at promoting changes in workplace behavior. Moreover, training requirements can even be counterproductive. Legal stakeholders, thus, need to be aware of how training requirements tend to individuate harassment, making it about individual perpetrators rather than broader shifts in workplace culture, power dynamics, and worker dignity that are required. Training, grievance procedures, and investigations that focus on damage control may obscure the systemic patterns so often present in harassment and discrimination cases. In the current landscape, given the central role of theFaragher/Ellerthdefense, these employer practices and procedures do more to insulate the employer from liability than they do to mitigate workers’ risk of harassment or other gender-based harms.",,80.64516129032258,matched
6,Bans Mandatory Arbitration and NDAs,text,body_text,Mandatory Arbitration,,100.0,matched
6,Accountability for Government Offenders,text,body_text,Gender,,83.33333333333334,matched
6,Protections for Vulnerable Occupations,text,body_text,Occupational,,86.95652173913044,matched
6,"Strengthens Enforcement in Courts subordination. We found that the variety of legislation introduced by state legislators was consistent with the Swiss Cheese Model of risk reduction; however, there was wide variation across states.",text,footnote,,Id.,100.0,matched
6,F IGURE 1.  Swiss Cheese Model for Reducing Harassment,caption,body_text,1,,100.0,matched
6,ADDRESSING GENDER EQUITY,text,body_text,"This widespread activism also influenced legislatures. In the five years after #MeToo went viral, thousands of bills were introduced—mainly at the state level. These bills covered a wide range of topics related to gender equity in the workplace, including harassment training, nondisclosure agreements, forced arbitration for harassment claims, pay equity, and leave law. This surge of legislative activity was aimed at eliminating harassment and addressing gender equity in the workplace.",,100.0,matched
6,Strengthens Anti-Discrimination Law,text,body_text,Anti-Discrimination Law,,100.0,matched
6,Flexible Leave and Accommodation,text,body_text,Leave,,100.0,matched
6,Pay Equity and Transparency,text,body_text,Transparency,,100.0,matched
6,Illustration by Opus Design,text,text,,,66.66666666666667,unmatched
6,"This Article focuses primarily on state legislation because virtually all reform  activity  during  the  sample  period  occurred  at  the  state  level. Harassment law and gender-based reforms more broadly tend to follow a similar  pattern  of  state-led  rights  protection  and  enhancement  due  to  the gradual  trend  of  federal  courts  contracting  civil  rights  in  the  workplace among other venues. Federal lower courts, in particular, have increasingly issued  employer-friendly  Title  VII  and  Americans  with  Disabilities  Act ('ADA') decisions that have been both formally and informally codified into law. 21 Congressional gridlock has also led to a standstill with respect to anti-",text,footnote,,Id.,100.0,matched
6,"21. Ann C. McGinley, Laboratories of Democracy: State Law as a Partial Solution to Workplace Harassment ,  30  A M . U. J. G ENDER S OC . P OL ' Y & L.  245,  246-47  (2022)  [hereinafter  McGinley, Laboratories of Democracy ];  Ann C. McGinley, Introduction: A Symposium on Enhancing Civil and Constitutional Rights Through State and Local Action , 22 N EV . L.J. 895, 897 (2022); Ann C. McGinley, Credulous Courts and the Tortured Trilogy: The Improper Use of Summary Judgment in Title VII and ADEA Cases , 34 B.C. L. R EV . 203, 206-07 (1993).",footnote,body_text,5,,100.0,matched
7,2025],text,footnote,,"Exec. Order No. 14,168, 90 Fed. Reg. 8615 (Jan. 20, 2025).",100.0,matched
7,"harassment legislation. 22 Moreover, extreme partisanship in both Congress and the judiciary diminishes the likelihood of relying on Congress to act as a check when courts roll back rights, as they have in the past. 23 Only six federal reforms related to harassment and workplace gender equity passed during the five years following #MeToo; of those, only two had system-wide effects:  the  Ending  Forced  Arbitration  of  Sexual  Assault  and  Sexual Harassment Act of 2021 and the Speak Out Act of 2022. By contrast, states have been a hotbed of legislative activity. 24",text,footnote,,Id.,100.0,matched
7,"State  legislation  continues  to  play  a  central  role  in  law  reform, particularly  under  a  second  Trump  administration  that  has  signaled  its hostility  to  transgender  rights  and  diversity  and  inclusion  programs.  For example,  Trump's  Executive  Order  14168  declared  that  ' 'sex'  is  not  a synonym  for  and  does  not  include  the  concept  of  'gender  identity.' ' 25 Although the Order does not supersede the Supreme Court's 2022 Bostock v.  Clayton  County decision  recognizing  sexual  orientation  and  gender identity as sex discrimination under Title VII, 26 the Executive Order attempts to rescind the  EEOC's  2024  harassment  guidance  regarding  gender identity. 27 In this context, the Trump administration seems more likely to roll back  available  civil  rights  coverage  and  enforcement  than  engage  in meaningful reform.",text,footnote,,Id.,100.0,matched
7,"Thus,  states  now,  more  than  ever,  remain  important  'laboratories  of democracy,'  a  term  Justice Brandeis  coined  in 1932,  for achieving nationwide  rights'  protection. 28 A  close  look  at  state  legislative  activity reveals  the  state-specific  innovation  and  experimentation  apparent  in  the variety  of  bills  introduced.  Nevertheless,  the  path  from  state-specific legislative  innovation  to  systemic  federal  reform  is  not  linear.  Rather, broader effects depend on state-specific efforts influencing a combination of players from different arenas, including state courts, state agencies, federal courts, executive action, and even voluntary action by private entities.",text,footnote,,Id.,100.0,matched
7,"McGinley, Laboratories of Democracy , supra note 21, at 251.",list_item,body_text,5,,100.0,matched
7,Id.,list_item,footnote,,Id. at 375.,100.0,matched
7,See infra Part III.B.,list_item,footnote,,See infra Part III.B.,100.0,matched
7,"Exec. Order No. 14,168, 90 Fed. Reg. 8615 (Jan. 20, 2025).",list_item,footnote,,"Exec. Order No. 14,168, 90 Fed. Reg. 8615 (Jan. 20, 2025).",100.0,matched
7,"Bostock v. Clayton County, 590 U.S. 644, 682-83 (2020).",list_item,footnote,,"Bostock v. Clayton County, 590 U.S. 644, 682–83 (2020).",100.0,matched
7,"27. Exec. Order No. 14,168, 90 Fed. Reg. 8615 (Jan. 20, 2025); U.S. E QUAL E MP . O PPORTUNITY C OMM ' N , E NFORCEMENT G UIDANCE  ON H ARASSMENT  IN  THE W ORKPLACE , (Apr. 29, 2024), https://www.eeoc.gov/laws/guidance/enforcement-guidance-harassment-workplace [https://perma.cc/ 2685-QVM5]. The EEOC has taken the position that the 2024 guidance remains in effect and that the acting Chair lacks the power to unilaterally rescind guidance that was issued pursuant to a majority vote of the Commissioners.",footnote,footnote,,Id.,100.0,matched
7,28. Id. at 255.,text,footnote,,Id.,100.0,matched
8,"We hypothesized that post #MeToo, the most significant activity at the state  level  would  focus  on  harassment  training  and  NDAs,  which  were scrutinized in the extensive media coverage. While high-profile support for these kinds of reforms did catch the attention of state legislators, with many bills  introduced  and  passed,  state  legislators  also  introduced  and  passed many bills addressing systemic issues such as pay equity, leave law, and reforms to fill gaps in protection left in the legal landscape prior to #MeToo.",text,footnote,,Id.,100.0,matched
8,"Although  media  coverage  of  the  #MeToo  movement  may  have overlooked many of the biggest and more systemic obstacles to workplace gender  equity-such  as  lack  of  coverage  under  anti-discrimination  law, employer retaliation, Title VII interpretation, and underenforcement-many states began to tackle these issues. We argue that states must continue this momentum not only to mitigate harassment more broadly, but also to address intersectional issues of economic precarity and racism that make harassment more  frequent  and  particularly  harmful  to  low-wage  workers,  who  are disproportionately women of color. 29 For example, while women of color face higher rates of harassment due to compounding systems of subordination, most of the legislation proposed only strengthens protection for claims of sexual harassment or assault, and not intersectional subordination based on sex and race that is a common experience for women of  color. 30 As  a  result,  those  experiencing  intersectional  harassment  or discrimination based on multiple protected characteristics, including race, ethnicity, or national origin, are left vulnerable. 31 Legal remedies that fail to consider experiences unique to women of color or other groups with multiple marginalized  identities  will  ultimately  fail  to  root  out  discrimination  and harassment for those individuals, leading to underenforcement.",text,footnote,,Id.,100.0,matched
8,"Nonetheless, our data reveals a broad array of state bills over a sustained period of time, which is a promising development. Complex social problems like harassment have numerous causes, and no single reform will prevent all instances of harassment, encourage employers to respond appropriately, or ensure  a  just  legal  remedy  for  the  harm.  We  expect  the  net  effect  of  the legislation, along with the social and attitudinal changes resulting from the #MeToo movement, to be positive and lasting. Not all legislation, however, had an equal chance of success to reduce broader trends of harassment. A close examination of the proposed and enacted legislation presents a mixed",text,body_text,Harassment,,100.0,matched
8,"29. Williams & Tippett, supra note 18.",footnote,footnote,,"Williams & Tippett, supra note 18.",100.0,matched
8,"30. A NDREA J OHNSON , S AMONE I JOMA & D A H AE K IM , N AT ' L W OMEN ' S L. C TR ., #M E T OO F IVE Y EARS L ATER : P ROGRESS & P ITFALLS  IN S TATE W ORKPLACE A NTI -H ARASSMENT L AWS 9  (2022), https://nwlc.org/wp-content/uploads/2022/10/final_2022_nwlcMeToo_Report.pdf  [https://perma.cc/LN 39-Z2XG].",footnote,body_text,10,,100.0,matched
9,2025],text,footnote,,"Exec. Order No. 14,168, 90 Fed. Reg. 8615 (Jan. 20, 2025).",100.0,matched
9,"picture, which we discuss in depth in the empirical analysis that follows.",text,body_text,"Nonetheless, our data reveals a broad array of state bills over a sustained period of time, which is a promising development. Complex social problems like harassment have numerous causes, and no single reform will prevent all instances of harassment, encourage employers to respond appropriately, or ensure a just legal remedy for the harm. We expect the net effect of the legislation, along with the social and attitudinal changes resulting from the #MeToo movement, to be positive and lasting. Not all legislation, however, had an equal chance of success to reduce broader trends of harassment. A close examination of the proposed and enacted legislation presents a mixed picture, which we discuss in depth in the empirical analysis that follows.",,100.0,matched
9,"This  Article  is  organized  as  follows:  Part  I  explains  how  and  why harassment  persists  today  by  looking  at  its  historical  origins,  the  current landscape,  and  how  harassment  relates  to  a  growing  trend  of  workplace violence. In Part II, we will discuss the specific gaps in legal protection that allow  harassment  and  gender  disparities  to  persist.  In  Part  III,  we  offer original empirical analysis that illustrates trends in the anti-harassment and gender equity legislation that emerged during the five years post #MeToo. Finally  in  Part  IV,  we  discuss  the  implications  of  our  data  for  courts, lawmakers,  and  agencies,  including  what  is  still  needed  to  mitigate workplace harassment post #MeToo.",text,body_text,Gender,,100.0,matched
9,I.  THE PERSISTENT NATURE OF WORKPLACE HARASSMENT,section_header,body_text,Harassment,,100.0,matched
9,This Part provides an overview of the underlying social determinants that yield high rates of workplace harassment over time.,text,footnote,,Id.,100.0,matched
9,A.  T HE H ISTORICAL O RIGINS OF H ARASSMENT,section_header,body_text,Harassment,,94.73684210526316,matched
9,"As various scholars have argued, harassment is not principally about sexual desire, but rather a reflection of the distribution of power within the particular  workplace  and  society  more  broadly. 32 It  is  a  form  of  social behavior that reflects the dominant group's-in this case men's-ability to exclude,  marginalize,  or  dominate  less  powerful  individuals  within  the workplace. 33 It  can  often  function  to  undermine  the  competence  and confidence  of  marginalized  groups  and  interfere  with  work  performance, while also setting the norm of what is accepted or acceptable behavior. 34 Even  harassment  that  is  motivated  in  whole  or  in  part  by  sexual  desire reflects the perpetrator's power to impose his demands and desires on others who are poorly positioned to rebuff those demands without consequence. 35",text,footnote,,Id.,100.0,matched
9,"32. See C ATHARINE A. M AC K INNON , S EXUAL H ARASSMENT OF W ORKING W OMEN : A C ASE OF S EX D ISCRIMINATION 18  (1979)  (characterizing  harassment  as  an  outgrowth  of  women's  limited opportunities and confinement to certain sex-segregated occupations, arguing that, 'if part of the reason the woman is hired is to be pleasing to a male boss, whose notion of a qualified worker merges with a sexist  notion  of  the  proper  role  of  women,  it  is  hardly  surprising  that  sexual  intimacy,  forced  when necessary,  would  be  considered  part  of  her  duties  and  his  privileges'); see  also Vicki  Schultz, Understanding Sexual Harassment Law in Action: What Has Gone Wrong and What We Can Do About It , 29 T. J EFFERSON L. R EV . 1, 5 (2006) (criticizing that 'the prevailing conception of harassment defines it  first  and foremost as an abuse of women's sexuality'); Elizabeth Tippett, Harassment Trainings: A Content Analysis , 39 B ERKELEY J. E MP . & L AB . L. 481, 485 (2018) (critiquing overemphasis on sexual conduct in harassment training).",footnote,footnote,,Id.,100.0,matched
9,"33. Schultz, supra note 32, at 24.",footnote,footnote,,"Schultz, supra note 32, at 24.",100.0,matched
9,34. Id. at 20.,footnote,footnote,,Id.,100.0,matched
9,"35. M AC K INNON , supra note 32, at 18, 25.",footnote,body_text,5,,100.0,matched
10,"Harassment therefore serves as a mirror for systemic hierarchy, within the microcosm of the workplace and within the culture and larger historical context of a nation. The subordination of women was a central feature of nineteenth and twentieth century law and work arrangements. Women lost their  legal  personhood  upon  marriage  through  a  principle  known  as coverture,  wherein  they  could  only  acquire  property  or  sign  contracts through the legal personhood of their husbands. 36 Women did not secure the constitutional right to vote until 1920. 37 Many factories in the early decades of the twentieth century were explicitly segregated by gender, with women and men working in separate departments at separate pay rates, eating in separate cafeterias, and even entering and exiting from different entrances or on separate schedules. 38 Until 1974, banks could deny loans and credit cards to  married  women unless their husbands co-signed the application. 39 The legal and social foundation of the United States is one where men have power over women, are superior in status, and are free to control them.",text,footnote,,Id.,100.0,matched
10,"America's history of slavery, segregation, and white supremacy is also inextricably  intertwined  with  the  history  of  work,  which  shapes  the experiences of Black and other racialized women. 40 Slavery was in part a workplace hierarchy predicated on violence and white supremacy. 41 Black women were chattel assets, whose purpose in the economy and social order was to labor and serve white slave masters and their families. 42 White slave masters  frequently  raped  them,  bred  them  to  produce  more  workers,  and",text,body_text,1,,100.0,matched
10,"36. A MY D RU S TANLEY ,  F ROM B ONDAGE TO C ONTRACT : W AGE L ABOR , M ARRIAGE , AND THE M ARKET IN THE A GE OF S LAVE E MANCIPATION 9 (1998).",footnote,body_text,1,,100.0,matched
10,37. U.S. C ONST . amend. XIX.,footnote,body_text,3,,100.0,matched
10,"38. See,  e.g. ,  G ERALD Z AHAVI ,  W ORKERS , M ANAGERS , AND W ELFARE C APITALISM : T HE S HOEWORKERS AND T ANNERS OF E NDICOTT J OHNSON , 1890-1950 82-84 (1988) (describing a femaleonly  stitching  room);  S AMUEL C ROWTHER ,  J OHN H. P ATTERSON : P IONEER IN I NDUSTRIAL W ELFARE 210-11  (1924)  (referencing  separate  women's  and  men's  cafeterias);  W ILLIAM H OWE T OLMAN , I NDUSTRIAL B ETTERMENT 6  (Herbert  B.  Adams  &  Richard  Waterman  Jr.  eds.,  1900)  (referencing staggered shifts).",footnote,body_text,5,,100.0,matched
10,"39. Equal Credit Opportunity Act, 15 U.S.C. §§ 1691-91f.",footnote,footnote,,"Equal Credit Opportunity Act, 15 U.S.C. §§ 1691–91f.",100.0,matched
10,"40. N ELL I RVIN P AINTER , S OUTHERN H ISTORY A CROSS THE C OLOR L INE 21 (2002) ('Historians already realize that including enslaved workers as part of the American working classes recasts the labor history of the United States . . . .').",footnote,body_text,21,,100.0,matched
10,"41. Id. at 6 ('[S]lavery rested on the threat and the abundant use of physical violence.'); E DWARD E. B APTIST , T HE H ALF H AS N EVER B EEN T OLD : S LAVERY AND THE M AKING OF A MERICAN C APITALISM 130 (2016) (describing  the  role  of  'calibrate[d]  torture'  in  control  of  work  on  plantations);  C AITLIN R OSENTHAL , A CCOUNTING FOR S LAVERY : M ASTERS AND M ANAGEMENT 101 (2018).",footnote,footnote,,Id.,100.0,matched
