page_no,pdf_text,pdf_original_label,pdf_corrected_label,matched_html_body,matched_html_footnote,match_confidence,match_status
4,"10. See Jacob  E.  Gersen  &  Jeannie  Suk  Gersen, Academic  Freedom  and Discipline: The Case of the Arguably Peaceful Protestors , 76 S TAN . L. R EV . 1537, 1541 (2024)  ('Those  complaints  are  investigated  and  adjudicated  within  a  university's disciplinary system, the proceedings and decisions of which are generally confidential.').",footnote,footnote,,"9 See Jacob E. Gersen & Jeannie Suk Gersen, Academic Freedom and Discipline: The Case of the Arguably Peaceful Protestors, 76 Stan. L. Rev. 1537, 1541 (2024) (“Those complaints are investigated and adjudicated within a university’s disciplinary system, the proceedings and decisions of which are generally confidential.”).",94.1732283464567,matched
4,"11. See Max M. Schanzenbach & Kimberly Yuracko, What is the UniversityStudent Contract? , 65 A RIZ . L. R EV . 965, 966 (2023) ('Courts today readily accept that the  university-student  relationship  is  fundamentally  contractual');  K.B.  Melear, The Contractual Relationship between Student and Institution: Disciplinary, Academic and Consumer  Contexts  Book  Review ,  30  J. C OLL . & U NI . L.  175,  175  (2003)  ('In  its contemporary  manifestation,  contract  theory  provides  students  an  outlet  that  was previously unavailable to seek redress against their colleges and universities.').",footnote,footnote,,"10 See Max M. Schanzenbach & Kimberly Yuracko, What is the University-Student Contract?, 65 Ariz. L. Rev. 965, 966 (2023) (“Courts today readily accept that the university–student relationship is fundamentally contractual”); K.B. Melear, The Contractual Relationship between Student and Institution: Disciplinary, Academic and Consumer Contexts Book Review, 30 J. Coll. & Uni. L. 175, 175 (2003) (“In its contemporary manifestation, contract theory provides students an outlet that was previously unavailable to seek redress against their colleges and universities.”).",93.61702127659575,matched
5,"The structural  vulnerability  of  student  academic  freedom  extends beyond  mere  procedural  inequities.  Universities  often  justify  speech restrictions  through  broadly-worded  policies  targeting  'disruption'  or 'harm' - malleable concepts that administrators can interpret expansively. Without  external  oversight  or  meaningful  appeal  mechanisms,  these policies  can  become  tools  for  suppressing  uncomfortable  but  valuable discourse rather than protecting legitimate institutional interests.",text,body_text,"The structural vulnerability of student academic freedom extends beyond mere procedural inequities. Universities often justify speech restrictions through broadly-worded policies targeting “disruption” or “harm” – malleable concepts that administrators can interpret expansively. Without external oversight or meaningful appeal mechanisms, these policies can become tools for suppressing uncomfortable but valuable discourse rather than protecting legitimate institutional interests.",,93.56846473029046,matched
5,"Yet acknowledging students' inferior position does not imply they should  enjoy  unlimited  expression  rights.  Universities  must  balance competing  interests  -  maintaining  functional  educational  environments while  protecting  robust  debate.  The  challenge  lies  not  in  choosing between  absolute  freedom  and  complete  control,  but  in  developing principled frameworks for drawing appropriate lines between protected and restricted speech.",text,body_text,"Yet acknowledging students’ inferior position does not imply they should enjoy unlimited expression rights. Universities must balance competing interests – maintaining functional educational environments while protecting robust debate. The challenge lies not in choosing between absolute freedom and complete control, but in developing principled frameworks for drawing appropriate lines between protected and restricted speech.",,92.97423887587823,matched
5,II. I NSTITUTIONAL B ARRIERS TO S TUDENT E XPRESSION R IGHTS,section_header,section_header,,,63.33333333333333,unmatched
5,The  fundamental weakness in current approaches to student academic freedom stems from two interconnected problems: the absence of constitutional protections in private institutions and the inadequacy of existing university policies as meaningful substitutes.,text,body_text,The fundamental weakness in current approaches to student academic freedom stems from two interconnected problems: the absence of constitutional protections in private institutions and the inadequacy of existing university policies as meaningful substitutes.,,99.61089494163424,matched
5,"Private  universities  operate  outside  First  Amendment  constraints, thereby creating a legal vacuum where student expression rights depend entirely on institutional policies and administrative discretion. The First Amendment applies mainly to government actors, not private institutions. 12 Despite limited exceptions through statutory restrictions 13 and state action doctrine, 14 most private universities remain unconstrained by constitutional speech protections.",text,body_text,"Private universities operate outside First Amendment constraints, thereby creating a legal vacuum where student expression rights depend entirely on institutional policies and administrative discretion. The First Amendment applies mainly to government actors, not private institutions. 12 Despite limited exceptions through statutory restrictions 13 and state action doctrine, 14 most private universities remain unconstrained by constitutional speech protections.",,98.70410367170626,matched
5,"12. U.S. C ONST . amend. I ('Congress shall make no law . . . abridging the freedom of speech, or of the press').",footnote,footnote,,"11 U.S. Const. amend. I (“Congress shall make no law . . . abridging the freedom of speech, or of the press”).",98.13084112149532,matched
5,"13. For example, California's Leonard Law (1992) bars '[p]rivate postsecondary  educational  institutions'  from  'subjecting  any  student  to  disciplinary sanctions solely on the basis of conduct that is speech or other communication that, when engaged  in  outside  the  campus  or  facility  of  a  private  postsecondary  institution,  is protected from governmental restriction by the First Amendment to the United States Constitution.' C AL . E DUC . C ODE § 94367 (West 2024). The Leonard Law remains the only statute requiring private universities to observe First Amendment protections.",footnote,footnote,,"12 For example, California’s Leonard Law (1992) bars “[p]rivate postsecondary educational institutions” from “subjecting any student to disciplinary sanctions solely on the basis of conduct that is speech or other communication that, when engaged in outside the campus or facility of a private postsecondary institution, is protected from governmental restriction by the First Amendment to the United States Constitution.” Cal. Educ. Code § 94367 (West 2024). The Leonard Law remains the only statute requiring private universities to observe First Amendment protections.",95.6140350877193,matched
5,"14. In 1946, the Supreme Court adopted the state action doctrine subjecting private property 'use[d] by the public in general' to First Amendment restrictions. Marsh v.  Alabama ,  326  U.S.  501,  506  (1946).  'Many  people  in  the  United  States  live  in company-owned towns . . . There is no more reason for depriving these people of the liberties guaranteed by the First and Fourteenth Amendments.' Id. at 508. However, the Supreme Court has never recognized private universities as state actors.",footnote,footnote,,"13 In 1946, the Supreme Court adopted the state action doctrine subjecting private property “use[d] by the public in general” to First Amendment restrictions. Marsh v. Alabama, 326 U.S. 501, 506 (1946). “Many people in the United States live in company-owned towns . . . There is no more reason for depriving these people of the liberties guaranteed by the First and Fourteenth Amendments.” Id. at 508. However, the Supreme Court has never recognized private universities as state actors.",96.91991786447639,matched
6,"A promising trend appears. Several prestigious private universities claim  to  observe  First  Amendment  principles. 15 Moreover,  many institutions voluntarily adopt free speech principles in campus policies. Major universities involved in Gaza protests - Columbia, 16 Harvard, 17 Pennsylvania, 18 and Northwestern 19 - have enacted such speech policies. This approach attempts to shield classroom speech and protect campus dissent, though scholars criticize this 'First Amendment fetishism' as inappropriate  for  campus  settings,  particularly  regarding  hate  speech protections. 20 While  these  guidelines  provide  some  framework,  their value remains limited.",text,body_text,"A promising trend appears. Several prestigious private universities claim to observe First Amendment principles. 15 Moreover, many institutions voluntarily adopt free speech principles in campus policies. Major universities involved in Gaza protests – Columbia, 16 Harvard, 17 Pennsylvania, 18 and Northwestern 19 – have enacted such speech policies. This approach attempts to shield classroom speech and protect campus dissent, though scholars criticize this “First Amendment fetishism” as inappropriate for campus settings, particularly regarding hate speech protections. 20 While these guidelines provide some framework, their value remains limited.",,97.08141321044546,matched
6,"However, these commitments, this essay argues, represent mere lip service  and  hollow  hopes  within  academic  institutions,  rather  than meaningful protection for students, because they lack external enforcement mechanisms or consistent interpretation standards.",text,body_text,"However, these commitments, this essay argues, represent mere lip service and hollow hopes within academic institutions, rather than meaningful protection for students, because they lack external enforcement mechanisms or consistent interpretation standards.",,96.88715953307393,matched
6,"To be more specific, the University speech policies typically suffer from three critical  deficiencies.  First,  they  grant  administrators  broad",text,body_text,"To be more specific, the University speech policies typically suffer from three critical deficiencies. First, they grant administrators broad interpretive latitude through vague standards rather than clear rules. 21 While flexibility in policy application seems desirable in theory, in practice it creates uncertainty that chills student expression. Students facing unclear boundaries and unpredictable enforcement often self-censor rather than risk sanctions.",,97.91666666666666,matched
6,"15. Kiara  Alfonseca, Free  Speech  Debate  Intensifies  after  Controversial Hearing with University Presidents ,  ABC N EWS (Dec. 15, 2023, 5:16  AM), https://abcnews.go.com/US/free-speech-debate-intensifies-after-controversial-hearinguniversity/story?id=105583764 [https://perma.cc/N2C7-BHQK] (then-presidents Claudine Gay at Harvard University and Elizabeth Magill at University of Pennsylvania claimed that the norm of speech in campus is influenced by the First Amendment in a congressional hearing regarding allegations of antisemitism at their schools).",footnote,footnote,,"14 Kiara Alfonseca, Free Speech Debate Intensifies after Controversial Hearing with University Presidents, ABC News (Dec. 15, 2023, 5:16 AM), https://abcnews.go.com/US/free-speech-debate-intensifies-after-controversial-hearing-university/story?id=105583764 [https://perma.cc/N2C7-BHQK] (then-presidents Claudine Gay at Harvard University and Elizabeth Magill at University of Pennsylvania claimed that the norm of speech in campus is influenced by the First Amendment in a congressional hearing regarding allegations of antisemitism at their schools).",98.36065573770492,matched
6,"16. Rules of University Conduct , C OLUMBIA U NIV . P OLICIES , https://universitypolicies.columbia.edu/content/rules-university-conduct [https://perma.cc/G77G-XXQC] (last visited Nov  8, 2024) ('§440. Affirmative Statement  .  .  .  Because  of  the  University's  function  as  an  incubator  of  ideas  and viewpoints, the principle of free expression must be jealously guarded.').",footnote,footnote,,"15 Rules of University Conduct, Columbia Univ. Policies, https://universitypolicies.columbia.edu/content/rules-university-conduct [https://perma.cc/G77G-XXQC] (last visited Nov 8, 2024) (“§440. Affirmative Statement . . . Because of the University’s function as an incubator of ideas and viewpoints, the principle of free expression must be jealously guarded.”).",94.1340782122905,matched
6,"Free Speech Guidelines , H ARVARD F AC . OF A RTS & S CIENCES (Feb. 13 & May 15, 1990), https://handbook.college.harvard.edu/sites/projects.iq.harvard.edu/files/collegehandboo k/files/fas_free_speech_guidelines.pdf [https://perma.cc/QGE4-G4WT] ('Free speech is uniquely important to the University because we are a community committed to reason and rationale discourse.').",list_item,footnote,,"16 Free Speech Guidelines, Harvard Fac. of Arts & Sciences (Feb. 13 & May 15, 1990), https://handbook.college.harvard.edu/sites/projects.iq.harvard.edu/files/collegehandbook/files/fas_free_speech_guidelines.pdf [https://perma.cc/QGE4-G4WT] (“Free speech is uniquely important to the University because we are a community committed to reason and rationale discourse.”).",98.07692307692307,matched
6,"18. Guidelines on Open Expression , U NIV . OF P A ., https://catalog.upenn.edu/pennbook/open-expression/ [https://perma.cc/EC6W-8C77] (last visited Nov 8, 2024) ('The University of Pennsylvania, as a community of scholars, affirms, supports and cherishes the concepts of freedom of thought, inquiry, speech, and lawful assembly.').",text,footnote,,"17 Guidelines on Open Expression, Univ. of Pa., https://catalog.upenn.edu/pennbook/open-expression/ [https://perma.cc/EC6W-8C77] (last visited Nov 8, 2024) (“The University of Pennsylvania, as a community of scholars, affirms, supports and cherishes the concepts of freedom of thought, inquiry, speech, and lawful assembly.”).",98.4472049689441,matched
6,"19. Northwestern Policies Overview: Campus  Inclusion  &  Community , N ORTHWESTERN U NIV .,  https://www.northwestern.edu/inclusion/respectnu/nu-policiesoverview.html [https://perma.cc/3RQ2-YY6R] (last visited Nov 8, 2024).",text,footnote,,"18 Northwestern Policies Overview: Campus Inclusion & Community, Northwestern Univ., https://www.northwestern.edu/inclusion/respectnu/nu-policies-overview.html [https://perma.cc/3RQ2-YY6R] (last visited Nov 8, 2024).",96.26168224299066,matched
