pdf_filename,pdf_path,platform_detected,confidence,classification,text_snippet,text_length,status,error
duke_law_journal_discretionary_immigration_detention.pdf,data/raw_pdf/duke_law_journal_discretionary_immigration_detention.pdf,None,0.0,semantic_cover,"HOLPER IN PRINTER (DO NOT DELETE) 1/5/2025  8:35 PM    DISCRETIONARY IMMIGRATION DETENTION  MARY HOLPER†  ABSTRACT    Immigration detainees challenging immigration judges’ bond  decisions are hitting a jurisdictional wall—federal courts are given  license to ignore errors that immigr ation judges make in determining  dangerousness and flight risk, because such decisions can be  categorized as “discre tionary.” This license  comes from a 1996  amendment to the Immigration and Nationality Act that",2402,success,
duke_law_journal_illegal_corporate_cultures.pdf,data/raw_pdf/duke_law_journal_illegal_corporate_cultures.pdf,None,0.0,semantic_cover,"MAIZEL IN PRINTER FINAL (DO NOT DELETE) 9/15/2025  6:08 PM    Duke Law Journal  VOLUME 75 O CTOBER 2025 N UMBER 1    ILLEGAL CORPORATE CULTURES  ELISE BERNLOHR MAIZEL†  ABSTRACT    Culture is a powerful force in corporate compliance. Corporate culture  shapes how employees behave, dicta ting whether, when, and how they  follow the law. Cases arising out of cultural failures often involve public  harm—plane crashes, poisoned rivers, tainted cancer drugs, and collapsed  mines. Before these awful o",2249,success,
duke_law_journal_slowing_the_burn.pdf,data/raw_pdf/duke_law_journal_slowing_the_burn.pdf,None,0.0,semantic_cover,"HODGES IN PRINTER FINAL (DO NOT DELETE) 9/16/2025  9:41 AM    Note  SLOWING THE BURN: INCENTIVIZING SAFER  DEVELOPMENT THROUGH WILDFIRE HAZARD  MAPPING  MEGHAN HODGES†  ABSTRACT    Climate change has accelerated th e frequency and severity of natural  disasters globally and wildfires are no exception. In part, wildfires have  intensified due to climate change, short-sighted fire suppression policies,  and the rapid influx of people and development in hazardous regions. Like  other natural disast",2251,success,
duke_law_journal_transnational_corporate_law.pdf,data/raw_pdf/duke_law_journal_transnational_corporate_law.pdf,None,0.0,semantic_cover,"MOON IN PRINTER (DO NOT DELETE) 12/31/2024  5:47 AM    Duke Law Journal  VOLUME 74 J ANUARY 2025 N UMBER 4  TRANSNATIONAL CORPORATE LAW  LITIGATION   WILLIAM J. MOON†  ABSTRACT    For nearly half a century, a federal statute colloquially referred to as  the Alien Tort Statute has served as a pivotal battleground over whether  corporations violating law abroad ca n be subject to civil suits in the  United States. The statute has been used to bring hundreds of lawsuits  against corporations involv",2443,success,
florida_law_review_vol76_iss6_art1_combatting-extremism.pdf,data/raw_pdf/florida_law_review_vol76_iss6_art1_combatting-extremism.pdf,None,0.0,semantic_cover,"Florida Law Review Florida Law Review  Volume 76 Issue 6 Article 1  November 2024  Combatting Extremism Combatting Extremism  Richard H. Pildes  New York University School of Law  Follow this and additional works at: https://scholarship.law.ufl.edu/flr  Recommended Citation Recommended Citation  Richard H. Pildes, Combatting Extremism, 76 Fla. L. Rev. 1583 (2024).  Available at: https://scholarship.law.ufl.edu/flr/vol76/iss6/1  This Article is brought to you for free and open access by UF Law Sc",696,success,
florida_law_review_vol76_iss6_art2_originalism-election-law.pdf,data/raw_pdf/florida_law_review_vol76_iss6_art2_originalism-election-law.pdf,None,0.0,semantic_cover,"Florida Law Review Florida Law Review  Volume 76 Issue 6 Article 2  November 2024  Originalism, Election Law, and Democratic Self-Government Originalism, Election Law, and Democratic Self-Government  Joshua S. Sellers  University of Texas School of Law  Follow this and additional works at: https://scholarship.law.ufl.edu/flr  Recommended Citation Recommended Citation  Joshua S. Sellers, Originalism, Election Law, and Democratic Self-Government, 76 Fla. L. Rev. 1613  (2024).  Available at: https:",808,success,
florida_law_review_vol76_iss6_art3_power-electorate-state-constitutions.pdf,data/raw_pdf/florida_law_review_vol76_iss6_art3_power-electorate-state-constitutions.pdf,None,0.0,semantic_cover,"Florida Law Review Florida Law Review  Volume 76 Issue 6 Article 3  November 2024  The Power of the Electorate Under State Constitutions The Power of the Electorate Under State Constitutions  Joshua A. Douglas  University of Kentucky J. David Rosenberg College of Law  Follow this and additional works at: https://scholarship.law.ufl.edu/flr  Recommended Citation Recommended Citation  Joshua A. Douglas, The Power of the Electorate Under State Constitutions, 76 Fla. L. Rev. 1679 (2024).  Available",818,success,
florida_law_review_vol76_iss6_art4_maximum-convergence-voting.pdf,data/raw_pdf/florida_law_review_vol76_iss6_art4_maximum-convergence-voting.pdf,None,0.0,semantic_cover,"Florida Law Review Florida Law Review  Volume 76 Issue 6 Article 4  November 2024  Maximum Convergence Voting: Madisonian Consitutional Theory Maximum Convergence Voting: Madisonian Consitutional Theory  and Electoral System Design and Electoral System Design  Edward B. Foley  Ohio State University Moritz College of Law  Follow this and additional works at: https://scholarship.law.ufl.edu/flr  Recommended Citation Recommended Citation  Edward B. Foley, Maximum Convergence Voting: Madisonian Cons",905,success,
florida_law_review_vol76_iss6_art5_voting-rights-materiality.pdf,data/raw_pdf/florida_law_review_vol76_iss6_art5_voting-rights-materiality.pdf,None,0.0,semantic_cover,"Florida Law Review Florida Law Review  Volume 76 Issue 6 Article 5  November 2024  Voting Rights: Litigating Materiality Under the Civil Rights Act Voting Rights: Litigating Materiality Under the Civil Rights Act  Michael T. Morley  Florida State University College of Law  Follow this and additional works at: https://scholarship.law.ufl.edu/flr  Recommended Citation Recommended Citation  Michael T. Morley, Voting Rights: Litigating Materiality Under the Civil Rights Act, 76 Fla. L. Rev. 1807  (2",835,success,
florida_law_review_vol77_iss1_art1_artificial-intelligence-privacy.pdf,data/raw_pdf/florida_law_review_vol77_iss1_art1_artificial-intelligence-privacy.pdf,None,0.0,semantic_cover,"Florida Law Review Florida Law Review  Volume 77 Issue 1 Article 1  January 2025  Artificial Intelligence and Privacy Artificial Intelligence and Privacy  Daniel J. Solove  George Washington University Law School  Follow this and additional works at: https://scholarship.law.ufl.edu/flr  Recommended Citation Recommended Citation  Daniel J. Solove, Artificial Intelligence and Privacy, 77 Fla. L. Rev. 1 (2025).  Available at: https://scholarship.law.ufl.edu/flr/vol77/iss1/1  This Article is brought",741,success,
florida_law_review_vol77_iss1_art2_expressive-discrimination-universities.pdf,data/raw_pdf/florida_law_review_vol77_iss1_art2_expressive-discrimination-universities.pdf,None,0.0,semantic_cover,"Florida Law Review Florida Law Review  Volume 77 Issue 1 Article 2  January 2025  Expressive Discrimination: Universities' First Amendment Right to Expressive Discrimination: Universities' First Amendment Right to  Affirmative Action Affirmative Action  Alexander Volokh  Emory Law School  Follow this and additional works at: https://scholarship.law.ufl.edu/flr  Recommended Citation Recommended Citation  Alexander Volokh, Expressive Discrimination: Universities' First Amendment Right to Affirmati",868,success,
florida_law_review_vol77_iss1_art3_transunion-vermont-agency-statutory-damages.pdf,data/raw_pdf/florida_law_review_vol77_iss1_art3_transunion-vermont-agency-statutory-damages.pdf,None,0.0,semantic_cover,"Florida Law Review Florida Law Review  Volume 77 Issue 1 Article 3  January 2025  TransUnionTransUnion, , Vermont AgencyVermont Agency, and Statutory Damages Under , and Statutory Damages Under  Article III Article III  Randy Beck  University of Georgia School of Law  Follow this and additional works at: https://scholarship.law.ufl.edu/flr  Recommended Citation Recommended Citation  Randy Beck, TransUnion, Vermont Agency, and Statutory Damages Under Article III, 77 Fla. L. Rev. 161  (2025).  Ava",825,success,
florida_law_review_vol77_iss1_art4_going-en-banc.pdf,data/raw_pdf/florida_law_review_vol77_iss1_art4_going-en-banc.pdf,None,0.0,semantic_cover,"Florida Law Review Florida Law Review  Volume 77 Issue 1 Article 4  January 2025  Going En Banc Going En Banc  Randy J. Kozel  Notre Dame Law School  Follow this and additional works at: https://scholarship.law.ufl.edu/flr  Recommended Citation Recommended Citation  Randy J. Kozel, Going En Banc, 77 Fla. L. Rev. 233 (2025).  Available at: https://scholarship.law.ufl.edu/flr/vol77/iss1/4  This Article is brought to you for free and open access by UF Law Scholarship Repository. It has been accepte",655,success,
florida_law_review_vol77_iss1_art5_clayton-act-cipher.pdf,data/raw_pdf/florida_law_review_vol77_iss1_art5_clayton-act-cipher.pdf,None,0.0,semantic_cover,"Florida Law Review Florida Law Review  Volume 77 Issue 1 Article 5  January 2025  The Clayton Act Cipher: Text as an Antitrust Strategy The Clayton Act Cipher: Text as an Antitrust Strategy  Samuel Evan Milner  Follow this and additional works at: https://scholarship.law.ufl.edu/flr  Recommended Citation Recommended Citation  Samuel Evan Milner, The Clayton Act Cipher: Text as an Antitrust Strategy, 77 Fla. L. Rev. 279 (2025).  Available at: https://scholarship.law.ufl.edu/flr/vol77/iss1/5  This",760,success,
florida_law_review_vol77_iss2_art1_chilling-effects-dobbs.pdf,data/raw_pdf/florida_law_review_vol77_iss2_art1_chilling-effects-dobbs.pdf,None,0.0,semantic_cover,"Florida Law Review Florida Law Review  Volume 77 Issue 2 Article 1  May 2025  The Chilling Effects of The Chilling Effects of Dobbs Dobbs  Jonathon W. Penney  Osgoode Hall Law School  Danielle Keats Citron  University of Virginia School of Law  Alexis Shore Ingber  Follow this and additional works at: https://scholarship.law.ufl.edu/flr  Recommended Citation Recommended Citation  Jonathon W. Penney, Danielle Keats Citron, and Alexis Shore Ingber, The Chilling Effects of Dobbs, 77 Fla.  L. Rev. 3",840,success,
florida_law_review_vol77_iss2_art2_future-antitrust-populism.pdf,data/raw_pdf/florida_law_review_vol77_iss2_art2_future-antitrust-populism.pdf,None,0.0,semantic_cover,"Florida Law Review Florida Law Review  Volume 77 Issue 2 Article 2  May 2025  The Future of Antitrust Populism The Future of Antitrust Populism  Herbert Hovenkamp  University of Pennsylvania Carey Law School  Follow this and additional works at: https://scholarship.law.ufl.edu/flr  Recommended Citation Recommended Citation  Herbert Hovenkamp, The Future of Antitrust Populism, 77 Fla. L. Rev. 417 (2025).  Available at: https://scholarship.law.ufl.edu/flr/vol77/iss2/2  This Article is brought to y",736,success,
florida_law_review_vol77_iss2_art3_big-cost-small-farms.pdf,data/raw_pdf/florida_law_review_vol77_iss2_art3_big-cost-small-farms.pdf,None,0.0,semantic_cover,"Florida Law Review Florida Law Review  Volume 77 Issue 2 Article 3  May 2025  The Big Cost of Small Farms The Big Cost of Small Farms  Tammi S. Etheridge  Washington and Lee University School of Law  Follow this and additional works at: https://scholarship.law.ufl.edu/flr  Recommended Citation Recommended Citation  Tammi S. Etheridge, The Big Cost of Small Farms, 77 Fla. L. Rev. 465 (2025).  Available at: https://scholarship.law.ufl.edu/flr/vol77/iss2/3  This Article is brought to you for free a",723,success,
florida_law_review_vol77_iss2_art4_originalist-case-insular-cases.pdf,data/raw_pdf/florida_law_review_vol77_iss2_art4_originalist-case-insular-cases.pdf,None,0.0,semantic_cover,"Florida Law Review Florida Law Review  Volume 77 Issue 2 Article 4  May 2025  The Originalist Case Against the The Originalist Case Against the Insular Cases Insular Cases  Michael D. Ramsey  University of San Diego School of Law  Follow this and additional works at: https://scholarship.law.ufl.edu/flr  Recommended Citation Recommended Citation  Michael D. Ramsey, The Originalist Case Against the Insular Cases, 77 Fla. L. Rev. 517 (2025).  Available at: https://scholarship.law.ufl.edu/flr/vol77/",772,success,
florida_law_review_vol77_iss2_art5_katz-imperfect-circle.pdf,data/raw_pdf/florida_law_review_vol77_iss2_art5_katz-imperfect-circle.pdf,None,0.0,semantic_cover,Florida Law Review Florida Law Review  Volume 77 Issue 2 Article 5  May 2025  KatzKatz's Imperfect Circle: An Empirical Study of Reasonable 's Imperfect Circle: An Empirical Study of Reasonable  Expectations of Privacy Expectations of Privacy  Tonja Jacobi  Emory University School of Law  Christopher Brett Jaeger  Baylor University School of Law  Follow this and additional works at: https://scholarship.law.ufl.edu/flr  Recommended Citation Recommended Citation  Tonja Jacobi and Christopher Brett,950,success,
florida_law_review_vol77_iss2_art6_tribal-courts-general-jurisdiction.pdf,data/raw_pdf/florida_law_review_vol77_iss2_art6_tribal-courts-general-jurisdiction.pdf,None,0.0,semantic_cover,"Florida Law Review Florida Law Review  Volume 77 Issue 2 Article 6  May 2025  Tribal Courts are Courts of General Jurisdiction Tribal Courts are Courts of General Jurisdiction  Grant Christensen  University of Alabama School of Law  Follow this and additional works at: https://scholarship.law.ufl.edu/flr  Recommended Citation Recommended Citation  Grant Christensen, Tribal Courts are Courts of General Jurisdiction, 77 Fla. L. Rev. 679 (2025).  Available at: https://scholarship.law.ufl.edu/flr/vo",776,success,
georgetown_law_journal_a_faster_way_to_yes.pdf,data/raw_pdf/georgetown_law_journal_a_faster_way_to_yes.pdf,None,0.0,semantic_cover,"A FASTER WAY TO YES: Re-Balancing American  Asylum Procedures  MICHAEL KAGAN*  The United States asylum system, like many other asylum systems, is  under immense pressure to process asylum applications faster. The pri- mary response to this pressure is negative, namely to deny asylum claims  quickly by categorizing them as manifestly unfounded.  In the United  States, this is done through the “credible fear” process. This negative ori- entation leads to a structural imbalance in which denials ca",2780,success,
georgetown_law_journal_renters_tax_credits.pdf,data/raw_pdf/georgetown_law_journal_renters_tax_credits.pdf,None,0.0,semantic_cover,"Renters’ Tax Credits  MICHELLE D. LAYSER*   America is facing an affordable housing crisis that current policies have  failed to mitigate. Even before the COVID-19 pandemic, half of American ten- ants were rent burdened, paying more than one-third of their income on rent.  For this reason, Renters’ Tax Credit (RTC) proposals are gaining traction in  Washington and in policy circles. The most ambitious proposals would  reimburse tenants for rent payments that exceed 30% of their income  level, su",2594,success,
georgetown_law_journal_selective_enforcement.pdf,data/raw_pdf/georgetown_law_journal_selective_enforcement.pdf,None,0.0,semantic_cover,"Selective Enforcement  KRISTELIA G ´ARCIA*  Private rights holders frequently engage in selective enforcement that is,  they elect to enforce against some wrongdoers, but not against others, under  different, or even similar, circumstances. The conventional wisdom assumes  that when we observe enforcement, there has been an economic loss, whereas  when we observe nonenforcement, there either hasn’t been an economic loss,  or the rights holder lacks sufficient resources to pursue a claim. Utilizi",3432,success,
georgetown_law_journal_the_new_sexual_deviancy.pdf,data/raw_pdf/georgetown_law_journal_the_new_sexual_deviancy.pdf,None,0.0,semantic_cover,"ARTICLES  The New Sexual Deviancy  JORDAN BLAIR WOODS*  An unprecedented wave of legislation targeting LGBTQ+communities  has swept across the country in recent years. The scope of this legislation  is vast, targeting LGBTQ+ people in key areas such as education,  healthcare, public accommodations, civil rights, free speech, and child  welfare. Dozens of recent anti-LGBTQ+ bills have become actual law,  and the ones that have not still stigmatize LGBTQ+ communities. Many  of these laws are being",2892,success,
georgetown_law_journal_the_sheriffs_constitution.pdf,data/raw_pdf/georgetown_law_journal_the_sheriffs_constitution.pdf,None,0.0,semantic_cover,"The Sheriff’s Constitution  FARHANG HEYDARI*  The county sheriff is unique among our nation’s law enforcers, with an  ancient pedigree, elected status, and special protections as a state constitu- tional officer. But these factors combine to cause a recurrent problem—  elected sheriffs  often assert for themselves the power to refuse to enforce  criminal laws of their choosing. Today’s constitutional sheriffs—a group of  sheriffs who view themselves as the highest authority in their county,  ans",3244,success,
gwu_law_review_chenery-ii-revisited.pdf,data/raw_pdf/gwu_law_review_chenery-ii-revisited.pdf,None,0.0,semantic_cover,"1050 * Assistant Professor of Law, University of Michigan Law School. I’m thankful to Tabatha  Abu El-Haj, Nick Bagley, Evan Caminker, Don Herzog, Naomi Lamoreaux, Leah Litman, Nina  Mendelson, Julian Mortenson, and Chris Walker for valuable comments and conversation. Thank  you also to my copanelists and to the other participants at the 2023 Administrative Law Confer - ence organized by the American Bar Association Section of Administrative Law & Regulatory  Practice, where this Article was pre",2806,success,
gwu_law_review_coercive-settlements.pdf,data/raw_pdf/gwu_law_review_coercive-settlements.pdf,None,0.0,semantic_cover,"733 * Assistant Professor, Temple University Beasley School of Law. For helpful feedback and  conversations, I wish to thank Alma Diamond, Erika Douglas, Melanie Fessinger, Craig Green,  Chris Hampson, Dave Hoffman, Thea Johnson, Richard Jolly, Hila Keren, Jen Lee, J.J. Prescott,  Dara Purvis, Itay Ravid, Stephen Ware, the participants of the Law and Society Association Annual  Meeting in Denver, the Junior Faculty Colloquium at Temple Law, the SAFI Fifth Annual Confer- ence at the University of",2734,success,
gwu_law_review_criminal-investors.pdf,data/raw_pdf/gwu_law_review_criminal-investors.pdf,None,0.0,semantic_cover,"851 * Associate Professor of Law, Emory University. I thank Bennett Capers, Adam Davidson,  Andrea Dennis, Tonja Jacobi, Eisha Jain, Ben Johnson, Benjamin Levin, Kay Levine, John Meixner,  Jessica Roberts, Matthew Sag, Jocelyn Simonson, and Quinn Yeargain, as well as participants in  the 2024 CrimFest Conference, the 2024 Emory University and University of Georgia Workshop,  the University of Alabama School of Law Southeastern Junior-Senior Workshop, the George   Washington University Law School",2802,success,
gwu_law_review_delegating-and-regulating-the-presidents-section-232-and-ieepa-trade-powers.pdf,data/raw_pdf/gwu_law_review_delegating-and-regulating-the-presidents-section-232-and-ieepa-trade-powers.pdf,None,0.0,semantic_cover,"\\jciprod01\productn\G\GWN\89-5\GWN505.txt unknown Seq: 1 13-OCT-21 16:19 ESSAY Delegating and Regulating the President’s Section 232 and IEEPA Trade Powers Jacob Reiskin* ABSTRACT Congress has provided the President extraordinary authority to enact emergency trade remedies. Throughout the Trump Administration, American consumers and manufacturers paid the costs of this delegation. This Essay considers procedural reforms that Congress should pass to ensure that future Presidents do not have unch",2022,success,
gwu_law_review_how-chevron-deference-fits-into-article-iii.pdf,data/raw_pdf/gwu_law_review_how-chevron-deference-fits-into-article-iii.pdf,None,0.0,semantic_cover,"\\jciprod01\productn\G\GWN\89-5\GWN502.txt unknown Seq: 1 18-OCT-21 17:37 How Chevron Deference Fits into Article III Kent Barnett* ABSTRACT U.S. Supreme Court Justices Clarence Thomas and Neil Gorsuch, along with Professor Philip Hamburger, assert that Chevron deference—under which courts defer to reasonable agency statutory interpretations—violates Article III. Chevron does so because, they argue, it either permits agencies, not courts, “to say what the law is” or requires judges to forgo inde",2708,success,
gwu_law_review_nondelegation-as-constitutional-symbolism.pdf,data/raw_pdf/gwu_law_review_nondelegation-as-constitutional-symbolism.pdf,None,0.0,semantic_cover,"\\jciprod01\productn\G\GWN\89-5\GWN501.txt unknown Seq: 1 18-OCT-21 17:36 FOREWORD Nondelegation as Constitutional Symbolism Kristin E. Hickman * ABSTRACT The divided Supreme Court in Gundy v. United States  and subsequent events have given rise to an expectation that the Court will soon revitalize the nondelegation doctrine by replacing the intelligible principle standard. Some have greeted the prospect of this doctrinal shift with cheers of exaltation, others with cries of impending doom, anti",2135,success,
gwu_law_review_optimal-ossification.pdf,data/raw_pdf/gwu_law_review_optimal-ossification.pdf,None,0.0,semantic_cover,"\\jciprod01\productn\G\GWN\86-5\GWN502.txt unknown Seq: 1 19-SEP-18 13:59 Optimal Ossification Aaron L. Nielson* ABSTRACT One of the dirtiest words in administrative law is “ossification”—the term used for the notion that procedural requirements force agencies to spend a long time on rulemakings. Ossification, however, is misunderstood. Even leaving aside the other benefits of procedures, delay itself can be valuable. For instance, procedural delay can operate as a credible commitment mechanism",2644,success,
gwu_law_review_the-ambiguity-fallacy.pdf,data/raw_pdf/gwu_law_review_the-ambiguity-fallacy.pdf,None,0.0,semantic_cover,"\\jciprod01\productn\G\GWN\88-5\GWN502.txt unknown Seq: 1  2-SEP-20 11:10 The “Ambiguity” Fallacy Ryan D. Doerfler * ABSTRACT This Essay considers a popular, deceptively simple argument against the lawfulness of Chevron. As it explains, the argument appears to trade on an ambiguity in the term “ambiguity”—and does so in a way that reveals a mis- match between Chevron criticism and the larger jurisprudence of Chevron critics. TABLE OF  CONTENTS INTRODUCTION .......................................",2194,success,
gwu_law_review_the-american-nondelegation-doctrine.pdf,data/raw_pdf/gwu_law_review_the-american-nondelegation-doctrine.pdf,None,0.0,semantic_cover,"\\jciprod01\productn\G\GWN\86-5\GWN501.txt unknown Seq: 1 19-SEP-18 13:50 FOREWORD The American Nondelegation Doctrine Cass R. Sunstein* ABSTRACT An American nondelegation doctrine is flourishing. Contrary to the stan- dard account, it does not forbid Congress from granting broad discretion to executive agencies. Instead it is far narrower and more targeted. It says, very simply, that executive agencies cannot make certain kinds of decisions unless Congress has explicitly authorized them to do s",1903,success,
gwu_law_review_the-ordinary-questions-doctrine.pdf,data/raw_pdf/gwu_law_review_the-ordinary-questions-doctrine.pdf,Annual_Review,0.7,platform_cover,"985 * Vice Dean and David Daniels Allen Distinguished Chair in Law, Vanderbilt Law School.  I am grateful to Yesenia Jimenez and Taylor Lawing for excellent research assistance. I am also  grateful to Michael Bressman, Suzanna Sherry, Ganesh Sitaraman, Kevin Stack, and the partic - ipants at the Duke University Public Law Colloquium for their extraordinary comments. I am  especially grateful to the team on The George Washington Law Review, not only for inviting me to  write the Foreword to their",2003,success,
gwu_law_review_the-power-to-vacate-a-rule.pdf,data/raw_pdf/gwu_law_review_the-power-to-vacate-a-rule.pdf,None,0.0,semantic_cover,"\\jciprod01\productn\G\GWN\88-5\GWN503.txt unknown Seq: 1 16-SEP-20 13:24 The Power to Vacate a Rule Mila Sohoni* ABSTRACT A vigorous debate has emerged concerning the legality and desirability of the “universal” or “nationwide” injunction. A key part of this debate impli- cates the meaning of the landmark statute that governs judicial review of agency action, the Administrative Procedure Act (“APA”). Many recent suits seeking nationwide injunctions have levied challenges to federal agency actio",3104,success,
harvard_law_review_Background_Principles_And_The_General_Law_Of_Property.pdf,data/raw_pdf/harvard_law_review_Background_Principles_And_The_General_Law_Of_Property.pdf,None,0.0,semantic_cover,"2071  “BACKGROUND PRINCIPLES” AND THE   GENERAL LAW OF PROPERTY  The Takings Clause of the Fifth Amendment provides that when the  government takes private property for a public purpose, it must com- pensate the property owner. 1  One exception to this rule, the “back- ground principles” exception, establis hes that “the government does not  take a property interest when it merely asserts a ‘pre-existing limitation  upon the land owner’s title.’” 2  For instance, if a landowner is creating  a",3451,success,
harvard_law_review_Excited_Delirium_Policing_And_The_Law_Of_Evidence.pdf,data/raw_pdf/harvard_law_review_Excited_Delirium_Policing_And_The_Law_Of_Evidence.pdf,None,0.0,semantic_cover,"1497  VOLUME 138 APRIL 2025 NUMBER 6    © 2025 by The Harvard Law Review Association    ARTICLE  EXCITED DELIRIUM, POLICING,  AND THE LAW OF EVIDENCE  Osagie K. Obasogie  CONTENTS  INTRODUCTION .......................................................................................................................... 1498  I. P RIMER ON EXCITED DELIRIUM .................................................................................. 1506  A. Origins of a Diagnosis .............................",2573,success,
harvard_law_review_How_To_Get_Free_In_A_Time_Of_Retrenchment.pdf,data/raw_pdf/harvard_law_review_How_To_Get_Free_In_A_Time_Of_Retrenchment.pdf,None,0.0,semantic_cover,"1769  BOOK REVIEW  HOW TO GET FREE IN A TIME OF RETRENCHMENT  QUEERING REPRODUCTIVE JUSTICE: AN INVITATION.  By Candace  Bond-Theriault.  Stanford, C.A.: Stanford University Press.  2024.  Pp. xiv,  260.  $110.00.  LIBERATING ABORTION: CLAIMING OUR HISTORY, SHARING OUR  STORIES, AND BUILDING THE REPRODUCTIVE FUTURE WE  DESERVE.  By Renee Bracey Sherman & Regina Mahone.  New York, N.Y.:  HarperCollins Publishers.  2024. Pp. vi, 401.  $29.99.  Reviewed by Kimberly Mutcherson∗  Queering Reproduct",3090,success,
harvard_law_review_The_Forgotten_History_Of_Prison_Law_Judicial_Oversight_Of_Detention_Facilities_In_The_Nations_Early_.pdf,data/raw_pdf/harvard_law_review_The_Forgotten_History_Of_Prison_Law_Judicial_Oversight_Of_Detention_Facilities_In_The_Nations_Early_.pdf,None,0.0,semantic_cover,1715  VOLUME 138 MAY 2025 NUMBER 7    © 2025 by The Harvard Law Review Association    ARTICLE  THE FORGOTTEN HISTORY OF PRISON LAW:  JUDICIAL OVERSIGHT OF DETENTION FACILITIES  IN THE NATION’S EARLY YEARS  Wynne Muscatine Graham  CONTENTS  INTRODUCTION .......................................................................................................................... 1716  I.  JUDICIAL DEFERENCE IN CONTEMPORARY PRISON LAW ........................................ 1722  A.  Prisone rs’ Rig,1962,success,
harvard_law_review_The_Law_And_Lawlessness_Of_U_S_Immigration_Detention.pdf,data/raw_pdf/harvard_law_review_The_Law_And_Lawlessness_Of_U_S_Immigration_Detention.pdf,None,0.0,semantic_cover,1186  ARTICLES  THE LAW AND LAWLESSNESS OF   U.S. IMMIGRATION DETENTION  Alina Das  CONTENTS  INTRODUCTION .......................................................................................................................... 1187  I. T HE LAWLESSNESS OF IMMIGRATION DETENTION ................................................ 1196  A. Constitutional  Challenges .............................................................................................. 1197  B. Statutory Immigra tion Law Cha,1856,success,
harvard_law_review_Unwarranted_Warrants_An_Empirical_Analysis_Of_Judicial_Review_In_Search_And_Seizure.pdf,data/raw_pdf/harvard_law_review_Unwarranted_Warrants_An_Empirical_Analysis_Of_Judicial_Review_In_Search_And_Seizure.pdf,None,0.0,semantic_cover,"1959  VOLUME 138 JUNE 2025 NUMBER 8    © 2025 by The Harvard Law Review Association    ARTICLE  UNWARRANTED WARRANTS?   AN EMPIRICAL ANALYSIS OF JUDICIAL REVIEW   IN SEARCH AND SEIZURE  Miguel F.P. de Figueiredo, Brett Hashimoto & Dane Thorley  CONTENTS  INTRODUCTION .......................................................................................................................... 1961  I. THE FOURTH AMENDMENT, WARRANTS, AND JUDICIAL REVIEW .................... 1968  A.  Search and Seiz",3204,success,
harvard_law_review_Waste_Property_And_Useless_Things.pdf,data/raw_pdf/harvard_law_review_Waste_Property_And_Useless_Things.pdf,None,0.0,semantic_cover,"1260  WASTE, PROPERTY, AND USELESS THINGS  Meredith M. Render  CONTENTS  INTRODUCTION .......................................................................................................................... 1261  I. U SELESS THINGS IN AN OVERCROWDED WORLD .................................................... 1268  II. P ROPERTY LAW AND WASTE .......................................................................................... 1274  A. The Lockean Impera tive Against Waste ...............",1553,success,
indiana_law_journal_can_ai_as_such_invade_your_privacy_an_experimental_study_of_the_social_element_of_surveillance.pdf,data/raw_pdf/indiana_law_journal_can_ai_as_such_invade_your_privacy_an_experimental_study_of_the_social_element_of_surveillance.pdf,None,0.0,semantic_cover,"Indiana Law Journal Indiana Law Journal  Volume 100 Issue 4 Article 9  6-2025  Can AI, as Such, Invade Your Privacy? An Experimental Study of Can AI, as Such, Invade Your Privacy? An Experimental Study of  the Social Element of Surveillance the Social Element of Surveillance  Aileen Nielsen  Harvard Law School, ainielsen@law.harvard.edu  Follow this and additional works at: https://www.repository.law.indiana.edu/ilj   Part of the Privacy Law Commons, and the Science and Technology Law Commons  R",1092,success,
indiana_law_journal_dark_patterns_as_disloyal_design.pdf,data/raw_pdf/indiana_law_journal_dark_patterns_as_disloyal_design.pdf,None,0.0,semantic_cover,"Indiana Law Journal Indiana Law Journal  Volume 100 Issue 4 Article 3  6-2025  Dark Patterns as Disloyal Design Dark Patterns as Disloyal Design  Johanna Gunawan  Maastricht University, johanna.gunawan@maastrichtuniversity.nl  Woodrow Hartzog  Boston University School of Law, whartzog@bu.edu  Neil Richards  Washington University in St Louis, nrichards@wustl.edu  David Choffnes  Northeastern University, choffnes@ccs.neu.edu  Christo Wilson  Northeastern University, c.wilson@northeastern.edu  Foll",1263,success,
indiana_law_journal_discord_and_the_pentagon_s_watchdog_countering_extremism_in_the_u_s_military.pdf,data/raw_pdf/indiana_law_journal_discord_and_the_pentagon_s_watchdog_countering_extremism_in_the_u_s_military.pdf,None,0.0,semantic_cover,"Indiana Law Journal Indiana Law Journal  Volume 100 Issue 4 Article 10  6-2025  Discord and the Pentagon's Watchdog: Countering Extremism in Discord and the Pentagon's Watchdog: Countering Extremism in  the U.S. Military the U.S. Military  Amy Gaudion  Penn State Dickinson Law, acg14@psu.edu  Follow this and additional works at: https://www.repository.law.indiana.edu/ilj   Part of the Law and Society Commons, Military, War, and Peace Commons, and the Science and  Technology Law Commons  Recommen",1065,success,
