pdf_text,html_text,docling_label,docling_layer,ground_truth_label,match_score,label_match
"14 see, e.g. , united states v. leon, 468 u.s. 897, 913 (1984). cook maintains that taylor's case was the unusual one where the search warrant application was so woefully deficient that the police could not have relied in good faith on the warrant. cook, supra note 1, at 45-47.","[14] see, e.g. , united states v. leon, 468 u.s. 897, 913 (1984). cook maintains that taylor’s case was the unusual one where the search warrant application was so woefully deficient that the police could not have relied in good faith on the warrant. cook, supra note 1, at 45-47.",footnote,unknown,body-text,0.993,✗
"15 see, e.g. , minnesota v. carter, 525 u.s. 83, 91 (1998) (holding that a temporary guest in an apartment does not have standing to challenge a search of the apartment).","[15] see, e.g. , minnesota v. carter, 525 u.s. 83, 91 (1998) (holding that a temporary guest in an apartment does not have standing to challenge a search of the apartment).",footnote,unknown,body-text,0.994,✗
"16 the court has produced a long line of decisions recognizing that police and other law enforcement officers are immune from civil liability for alleged fourth amendment violations, especially those involving excessive force, except in extremely limited circumstances. see generally, e.g. , city of escondido v. emmons, 139 s. ct. 500 (2019) (upholding officers' qualified immunity in excessive force case); mullenix v. luna, 577 u.s. 7 (2015) (upholding officer's qualified immunity for shooting fleeing fugitive); plumhoff v. rickard, 572 u.s. 765 (2014) (upholding officers' qualified immunity for shooting driver of fleeing car); scott v. harris, 550 u.s. 372 (2007) (holding deputy immune from liability for excessive use of force in forcing driver off road during chase); osagie k. obasogie & anna zaret, plainly incompetent: how qualified immunity became an exculpatory doctrine of police excessive force , 170 u. p a . l. r ev . 407 (2022) (tracing development of qualified immunity doctrine in cases where police allegedly violated the fourth amendment by using excessive force).","[16] the court has produced a long line of decisions recognizing that police and other law enforcement officers are immune from civil liability for alleged fourth amendment violations, especially those involving excessive force, except in extremely limited circumstances. see generally, e.g. , city of escondido v. emmons, 139 s. ct. 500 (2019) (upholding officers’ qualified immunity in excessive force case); mullenix v. luna, 577 u.s. 7 (2015) (upholding officer’s qualified immunity for shooting fleeing fugitive); plumhoff v. rickard, 572 u.s. 765 (2014) (upholding officers’ qualified immunity for shooting driver of fleeing car); scott v. harris, 550 u.s. 372 (2007) (holding deputy immune from liability for excessive use of force in forcing driver off road during chase); osagie k. obasogie & anna zaret, plainly incompetent: how qualified immunity became an exculpatory doctrine of police excessive force , 170 u. pa. l. rev. 407 (2022) (tracing development of qualified immunity doctrine in cases where police allegedly violated the fourth amendment by using excessive force).",footnote,unknown,body-text,0.994,✗
17 u.s. c onst . amend. iv.,[17] u.s. const. amend. iv.,footnote,unknown,body-text,0.926,✗
"can anyone believe that people of color confronted by the police will feel secure in their persons as long as the police stay within the confines of the fourth amendment case law-for example, that people of color will not fear for their safety as long as the use of special weapons and tactics ('swat') teams and other militarized police action abides by the court's decisions? suppose that the lmpd officers, this time having a valid warrant in hand, announced themselves moments before breaking down taylor's door. the police would probably have set off precisely the same explosion of violence: someone inside taylor's apartment fires a gun kept for self-defense, as may predictably occur after the court held in district of columbia v. heller 21 that individuals have a second amendment right to bear arms. 22 then responding to the danger that the police created, the police fire back.","can anyone believe that people of color confronted by the police will feel secure in their persons as long as the police stay within the confines of the fourth amendment case law-for example, that people of color will not fear for their safety as long as the use of special weapons and tactics (“swat”) teams and other militarized police action abides by the court’s decisions? suppose that the lmpd officers, this time having a valid warrant in hand, announced themselves moments before breaking down taylor’s door. the police would probably have set off precisely the same explosion of violence: someone inside taylor’s apartment fires a gun kept for self-defense, as may predictably occur after the court held in district of columbia v. heller [21] that individuals have a second amendment right to bear arms. [22] then responding to the danger that the police created, the police fire back.",text,unknown,body-text,0.992,✗
"one does not have to be a critical race theorist-and i am not-to think that the fourth amendment, by its terms, must be read to take into account the history of racially motivated police violence against people of color. accounting for this history, a robust fourth amendment jurisprudence would protect the right of all members of the political community, including people of color, to be 'secure in their persons' by restraining the police so that police conducting searches and seizures would not unreasonably put people in fear for their personal safety. doing this work reasonably means reducing risks and threats of physical harm, not escalating them. for example, even if the lmpd officers had grounds to search taylor's apartment for drugs, it would have been unreasonable to do so at night, when the police could have known she was home and likely in bed, rather than earlier in the day when she was at work.","one does not have to be a critical race theorist-and i am not-to think that the fourth amendment, by its terms, must be read to take into account the history of racially motivated police violence against people of color. accounting for this history, a robust fourth amendment jurisprudence would protect the right of all members of the political community, including people of color, to be “secure in their persons” by restraining the police so that police conducting searches and seizures would not unreasonably put people in fear for their personal safety. doing this work reasonably means reducing risks and threats of physical harm, not escalating them. for example, even if the lmpd officers had grounds to search taylor’s apartment for drugs, it would have been unreasonable to do so at night, when the police could have known she was home and likely in bed, rather than earlier in the day when she was at work.",text,unknown,body-text,0.997,✗
"23 in referring to the fourth amendment as a collective right, i do not mean to suggest that it would be reasonable to limit individuals' fourth amendment rights to protect the public's collective security. by way of comparison, see thomas k. clancy, the fourth amendment as a collective right , 43 t ex . t ech l. r ev . 255, 256 (2010). on the contrary, i argue for an expansive (if not wholly judicially unenforceable) reading of the right-one that restrains unreasonable police conduct that threatens the personal security of members of the political community collectively, not just the personal security of any particular individual. i am also not arguing here that the concept of the fourth amendment as a collective right would justify one person in seeking a remedy for the violation of another's rights. by way of comparison, see donald l. doernberg, 'the right of the people': reconciling collective and individual","[23] in referring to the fourth amendment as a collective right, i do not mean to suggest that it would be reasonable to limit individuals’ fourth amendment rights to protect the public’s collective security. by way of comparison, see thomas k. clancy, the fourth amendment as a collective right , 43 tex. tech l. rev. 255, 256 (2010). on the contrary, i argue for an expansive (if not wholly judicially unenforceable) reading of the right-one that restrains unreasonable police conduct that threatens the personal security of members of the political community collectively, not just the personal security of any particular individual. i am also not arguing here that the concept of the fourth amendment as a collective right would justify one person in seeking a remedy for the violation of another’s rights. by way of comparison, see donald l. doernberg, “the right of the people”: reconciling collective and individual interests under the fourth amendment , 58 n.y.u. l. rev. 259, 261 (2008), and david gray, collective standing under the fourth amendment , 55 am. crim. l. rev. 77, 97-103 (2018).",footnote,unknown,body-text,0.903,✗
"concern for people's collective security may justify a broader interpretation of individuals' enforceable rights under the fourth amendment. 25 but when talking about policing, it is fair to call out unreasonably threatening police practices as fourth amendment violations, regardless of whether the supreme court acknowledges individual rights and remedies. not all constitutional rights are individual and not all are justiciable. the constitution may establish nonjusticiable collective rights (as the second amendment was thought to do preheller ) no less than judicially enforceable individual rights. the fourth amendment does establish individual rights, but it may also establish a more demanding right of the people collectively, which the public should insist be respected.","concern for people’s collective security may justify a broader interpretation of individuals’ enforceable rights under the fourth amendment. [25] but when talking about policing, it is fair to call out unreasonably threatening police practices as fourth amendment violations, regardless of whether the supreme court acknowledges individual rights and remedies. not all constitutional rights are individual and not all are justiciable. the constitution may establish nonjusticiable collective rights (as the second amendment was thought to do preheller ) no less than judicially enforceable individual rights. the fourth amendment does establish individual rights, but it may also establish a more demanding right of the people collectively, which the public should insist be respected.",text,unknown,body-text,0.996,✗
"an extrajudicial constitutional jurisprudence on the people's collective right to be 'secure in their persons . . . against unreasonable searches and seizures' does not depend on a radical interpretative approach. on the contrary, a fourth amendment jurisprudence saying that the police may not create an unreasonable risk or threat of physical harm to others would be true to the words of the fourth amendment. freedom from the apprehension of harm to one's person is precisely what the fourth amendment promises us as a people. and to the extent that one looks to common law understandings for guidance, they reinforce this expectation. the common law tort of assault was meant, in general, to protect people against threats to personal safety, even if nineteenth-century common law courts could not have contemplated precisely how the police would one day make people fear for their lives.","an extrajudicial constitutional jurisprudence on the people’s collective right to be “secure in their persons . . . against unreasonable searches and seizures” does not depend on a radical interpretative approach. on the contrary, a fourth amendment jurisprudence saying that the police may not create an unreasonable risk or threat of physical harm to others would be true to the words of the fourth amendment. freedom from the apprehension of harm to one’s person is precisely what the fourth amendment promises us as a people. and to the extent that one looks to common law understandings for guidance, they reinforce this expectation. the common law tort of assault was meant, in general, to protect people against threats to personal safety, even if nineteenth-century common law courts could not have contemplated precisely how the police would one day make people fear for their lives.",text,unknown,body-text,0.996,✗
"24 see, e.g. , kurt streeter, trauma brought by a traffic stop may never fade , n.y. t imes , may 14, 2022, at b8 (recounting georgia sheriff's deputies' stop of bus of mostly black college lacrosse players in 2022 and the author's similar experiences years earlier).","[24] see, e.g. , kurt streeter, trauma brought by a traffic stop may never fade , n.y. times, may 14, 2022, at b8 (recounting georgia sheriff’s deputies’ stop of bus of mostly black college lacrosse players in 2022 and the author’s similar experiences years earlier).",footnote,unknown,body-text,0.981,✗
"25 see, e.g. , david gray, collective rights and the fourth amendment after carpenter, 79 m d . l. r ev . 66, 66-67 (2019); richard h. mcadams, note, tying privacy in knotts : beeper monitoring and collective fourth amendment rights , 71 v a . l. r ev . 297, 340-41 (1985).","[25] see, e.g. , david gray, collective rights and the fourth amendment after carpenter, 79 md. l. rev. 66, 66-67 (2019); richard h. mcadams, note, tying privacy in knotts : beeper monitoring and collective fourth amendment rights , 71 va. l. rev. 297, 340-41 (1985).",footnote,unknown,body-text,0.981,✗
"the justices' predispositions are unlikely to change any time soon, but legislative change is possible. the silver lining in cook's account is that in the aftermath of taylor's death, louisville passed breonna's law, and other jurisdictions proposed similar laws, to regulate how the police execute searches, including by banning no-knock warrants. 29 that is a measure of how recognizably awful the police conduct was in breonna taylor's case. cook advocates further reforms, not all requiring legislation, to redress the inadequacies of fourth amendment case law. 30 that may be an uphill battle, because bill of rights provisions such as the fourth amendment protect minority rights precisely because minorities lack equal power at the voting booth. 31 but it is a battle worth fighting, and perhaps it will be aided by a robust public understanding of the fourth amendment that differs from the current court's understanding-one that takes a more generous view of peoples' right 'to be secure in their persons . . . against unreasonable searches and seizures.'","the justices’ predispositions are unlikely to change any time soon, but legislative change is possible. the silver lining in cook’s account is that in the aftermath of taylor’s death, louisville passed breonna’s law, and other jurisdictions proposed similar laws, to regulate how the police execute searches, including by banning no-knock warrants. [29] that is a measure of how recognizably awful the police conduct was in breonna taylor’s case. cook advocates further reforms, not all requiring legislation, to redress the inadequacies of fourth amendment case law. [30] that may be an uphill battle, because bill of rights provisions such as the fourth amendment protect minority rights precisely because minorities lack equal power at the voting booth. [31] but it is a battle worth fighting, and perhaps it will be aided by a robust public understanding of the fourth amendment that differs from the current court’s understanding-one that takes a more generous view of peoples’ right “to be secure in their persons . . . against unreasonable searches and seizures.”",text,unknown,body-text,0.989,✗
"28 bovat v. vermont, 141 s. ct. 22, 22-23 (2020) (gorsuch, j., respecting the denial of certiorari).","[28] bovat v. vermont, 141 s. ct. 22, 22-23 (2020) (gorsuch, j., respecting the denial of certiorari).",footnote,unknown,body-text,0.990,✗
"31 perhaps legislation is less challenging to achieve when it aims to restrain police conduct targeting everyone relatively equally. for example, most people carry cell phones and use computers and have a stake in keeping their data private, so one might expect legislation to adequately protect people from unreasonable searches of electronic data. but much of the police conduct threatening people's individual and collective sense of security targets people with the least political clout.","[31] perhaps legislation is less challenging to achieve when it aims to restrain police conduct targeting everyone relatively equally. for example, most people carry cell phones and use computers and have a stake in keeping their data private, so one might expect legislation to adequately protect people from unreasonable searches of electronic data. but much of the police conduct threatening people’s individual and collective sense of security targets people with the least political clout.",footnote,unknown,body-text,0.996,✗
