pdf_text,html_text,docling_label,docling_layer,ground_truth_label,match_score,label_match
"few weapons in the arsenal of freedom are more useful than the power to compel a government to disclose the evidence on which it seeks to forfeit the liberty of its citizens . . . . a society which has come to wince at such exposure of the methods by which it seeks to impose its will upon its members, has already lost the feel of freedom and is on the path towards absolutism. 74","few weapons in the arsenal of freedom are more useful than the power to compel a government to disclose the evidence on which it seeks to forfeit the liberty of its citizens . . . . a society which has come to wince at such exposure of the methods by which it seeks to impose its will upon its members, has already lost the feel of freedom and is on the path towards absolutism. 74 united states v. coplon, 185 f.2d 629, 638 (2d cir. 1950).",text,unknown,body-text,0.928,✗
"not so with the law enforcement privilege, which empowers police and prosecutors to keep investigative methods secret while introducing the results of those methods in court. no evidence need be foresworn, nor duplicate investigation conducted.","not so with the law enforcement privilege, which empowers police and prosecutors to keep investigative methods secret while introducing the results of those methods in court. no evidence need be foresworn, nor duplicate investigation conducted.",text,unknown,body-text,1.000,✗
"the law enforcement privilege is not the only way police conceal illegal methods, but it may be the least costly for them. police do not need a special secrecy power if they never introduce the results of secret investigative methods in court. alternately, they can conceal their methods through 'parallel construction,' a constitutionally suspect tactic of conducting a second, transparent investigation to rediscover evidence in a judicially palatable form. 79 those techniques at least impose some cost on police that can curtail their adoption.","the law enforcement privilege is not the only way police conceal illegal methods, but it may be the least costly for them. police do not need a special secrecy power if they never introduce the results of secret investigative methods in court. alternately, they can conceal their methods through “parallel construction,” a constitutionally suspect tactic of conducting a second, transparent investigation to rediscover evidence in a judicially palatable form. 79 hum. rts. watch , dark side: secret origins of evidence in u.s. criminal cases (2018). those techniques at least impose some cost on police that can curtail their adoption.",text,unknown,body-text,0.923,✗
"this part examines the policies and procedures behind this secrecy power. it describes circumstances in which criminal defendants have compelling interests in accessing information about law enforcement methods, the procedures available to obtain it, and the risks that those procedures may be abused. that is followed by an account of circumstances in which law enforcement has compelling interests in keeping investigative methods secret, the evidentiary privilege procedures available to maintain that secrecy, and the risks that those procedures may be abused. in the words of one federal judge, 'what should be done about it when, under these facts, the defense has a justifiable need for information in the hands of the government, but the government has a justifiable right not to turn the information over to the defense?' 88","this part examines the policies and procedures behind this secrecy power. it describes circumstances in which criminal defendants have compelling interests in accessing information about law enforcement methods, the procedures available to obtain it, and the risks that those procedures may be abused. that is followed by an account of circumstances in which law enforcement has compelling interests in keeping investigative methods secret, the evidentiary privilege procedures available to maintain that secrecy, and the risks that those procedures may be abused. in the words of one federal judge, “what should be done about it when, under these facts, the defense has a justifiable need for information in the hands of the government, but the government has a justifiable right not to turn the information over to the defense?” 88 order on procedural history and case status in advance of may 25, 2016 hearing at 5, united states v. michaud, no. 15-cr-5351 (w.d. wash. may 18, 2016), ecf no. 205.",text,unknown,body-text,0.907,✗
"instead, a combination of baseline criminal procedure rules and privilege law mitigate the graymail risk. the baseline criminal procedure rules do so in part by placing strict limits on defendants' affirmative rights to compel access to information. importantly, defendants cannot compel access to irrelevant information. criminal discovery rules require defendants to show that any documents or data they seek from the government are 'material to preparing the defense,' 106 meaning the information has 'more than . . . some abstract logical relationship to the issues in the case' and would enable them 'significantly to alter the quantum of proof in [their] favor.' 107 criminal subpoenas require defendants to identify information with specificity and to establish in advance that the information is likely to be both relevant and admissible at trial. 108 and judges have broad discretion to deny harassing or frivolous discovery motions. 109 if these rules function correctly, defendants will only ever be able to compel access to information about law enforcement investigative methods that is likely to be relevant to their case-even if no privilege applies.","instead, a combination of baseline criminal procedure rules and privilege law mitigate the graymail risk. the baseline criminal procedure rules do so in part by placing strict limits on defendants’ affirmative rights to compel access to information. importantly, defendants cannot compel access to irrelevant information. criminal discovery rules require defendants to show that any documents or data they seek from the government are “material to preparing the defense,” 106 fed. r. crim. p. 16(a)(1)(e); fed. r. crim. p. 16 advisory committee’s note to 1966 amend. meaning the information has “more than . . . some abstract logical relationship to the issues in the case” and would enable them “significantly to alter the quantum of proof in [their] favor.” 107 united states v. ross, 511 f.2d 757, 762-63 (5th cir. 1975). criminal subpoenas require defendants to identify information with specificity and to establish in advance that the information is likely to be both relevant and admissible at trial. 108 see united states v. nixon, 418 u.s. 683, 699-700 (1974). and judges have broad discretion to deny harassing or frivolous discovery motions. 109 see fed. r. crim. p. 16 advisory committee’s note to 1966 amendment; nixon , 418 u.s. at 699-700. if these rules function correctly, defendants will only ever be able to compel access to information about law enforcement investigative methods that is likely to be relevant to their case-even if no privilege applies.",text,unknown,body-text,0.878,✗
"finally, for certain limited categories of information deemed especially sensitive, privilege law provides additional protections against disclosure, and thereby against graymail as well. these heightened protections impose wellrecognized costs on the accuracy and fairness of adjudicatory outcomes because they necessarily suppress relevant evidence from the opposing party, judge, and jury alike. in the supreme court's oft-repeated words, privileges 'are in derogation of the search for truth.' 115 privilege law attempts to balance those costs against the benefits that privileges supposedly provide for social policies that are extrinsic to the truth-seeking function of the courts. the following section discusses the putative societal benefits of law enforcement privilege claims.","finally, for certain limited categories of information deemed especially sensitive, privilege law provides additional protections against disclosure, and thereby against graymail as well. these heightened protections impose well-recognized costs on the accuracy and fairness of adjudicatory outcomes because they necessarily suppress relevant evidence from the opposing party, judge, and jury alike. in the supreme court’s oft-repeated words, privileges “are in derogation of the search for truth.” 115 united states v. nixon, 418 u.s. 683, 710 (1974). privilege law attempts to balance those costs against the benefits that privileges supposedly provide for social policies that are extrinsic to the truth-seeking function of the courts. the following section discusses the putative societal benefits of law enforcement privilege claims.",text,unknown,body-text,0.965,✗
"this part initially situated the law enforcement privilege in the broader context of criminal defendants' interests in accessing covered information, the procedures for doing so, and the risks of abuse that those procedures create. it then explained the reasons for affording law enforcement some measure of secrecy in this arena, the procedures for doing so, and the risk that those procedures could be abused. the following parts describe and critique both the existing procedures for asserting the privilege and the most common existing proposals for limiting its abuse.","this part initially situated the law enforcement privilege in the broader context of criminal defendants’ interests in accessing covered information, the procedures for doing so, and the risks of abuse that those procedures create. it then explained the reasons for affording law enforcement some measure of secrecy in this arena, the procedures for doing so, and the risk that those procedures could be abused. the following parts describe and critique both the existing procedures for asserting the privilege and the most common existing proposals for limiting its abuse.",text,unknown,body-text,0.998,✗
"this part describes existing law enforcement privilege doctrine and argues that its requirements for asserting threshold claims to the privilege are so vague as to be practically meaningless. they boil down to a restatement of the privilege's underlying policy rationale: disclosure could render an investigative method less effective. yet, taken to its logical extreme, few, if any, investigative methods would not qualify for protection under this rationale. the result is an effectively boundless police secrecy power.","this part describes existing law enforcement privilege doctrine and argues that its requirements for asserting threshold claims to the privilege are so vague as to be practically meaningless. they boil down to a restatement of the privilege’s underlying policy rationale: disclosure could render an investigative method less effective. yet, taken to its logical extreme, few, if any, investigative methods would not qualify for protection under this rationale. the result is an effectively boundless police secrecy power.",text,unknown,body-text,0.998,✗
"yet federal appellate courts have done little to explain what constitutes a satisfactory threshold claim to the law enforcement privilege. some circuits have merely reiterated the broad policy rationale, which jonathan manes has termed 'the anti-circumvention argument for secrecy.' 173 for instance, the initial second circuit case to recognize a distinct law enforcement privilege by that name, in re department of investigation , explained that the privilege's purpose is 'to prevent disclosure of law enforcement techniques and procedures,' 174 but provided no further subject-matter requirements for the privilege to attach and no procedural requirements for claimants to assert it. 175 the court did not revisit the privilege until 2010, at which point it held that the privilege applies to 'law enforcement techniques and procedures' 176 if disclosure 'risks undermining important [police] investigatory procedures,' 177 but offered no additional constraints. the leading first circuit opinion on the privilege similarly reiterated the rule that it applies to 'law enforcement techniques and procedures' if disclosure would 'jeopardize future criminal investigations,' 178 but provided no further guidance.","yet federal appellate courts have done little to explain what constitutes a satisfactory threshold claim to the law enforcement privilege. some circuits have merely reiterated the broad policy rationale, which jonathan manes has termed “the anti-circumvention argument for secrecy.” 173 manes, supra note 13, at 507. for instance, the initial second circuit case to recognize a distinct law enforcement privilege by that name, in re department of investigation , explained that the privilege’s purpose is “to prevent disclosure of law enforcement techniques and procedures,” 174 in re dep’t of investigation, 856 f.2d 481, 483-84 (2d cir. 1988). but provided no further subject-matter requirements for the privilege to attach and no procedural requirements for claimants to assert it. 175 id. the court did not revisit the privilege until 2010, at which point it held that the privilege applies to “law enforcement techniques and procedures” 176 in re city of new york, 607 f.3d 923, 944 (2d cir. 2010) (quoting in re dep’t of investigation , 856 f.2d at 483-83). if disclosure “risks undermining important [police] investigatory procedures,” 177 id. at 936. but offered no additional constraints. the leading first circuit opinion on the privilege similarly reiterated the rule that it applies to “law enforcement techniques and procedures” if disclosure would “jeopardize future criminal investigations,” 178 puerto rico v. united states, 490 f.3d 50, 64 (1st cir. 2007) (quoting in re dep’t of investigation , 856 f.2d at 483-83). but provided no further guidance.",text,unknown,body-text,0.863,✗
"viewed together, the sole consistent subject-matter requirement for the government to cross the initial threshold of claiming law enforcement privilege is that the privilege applies to law enforcement techniques that must remain secret to be effective. put another way, federal appellate courts have subtly collapsed the policy rationale for the privilege with the test for assessing threshold claims.","viewed together, the sole consistent subject-matter requirement for the government to cross the initial threshold of claiming law enforcement privilege is that the privilege applies to law enforcement techniques that must remain secret to be effective. put another way, federal appellate courts have subtly collapsed the policy rationale for the privilege with the test for assessing threshold claims.",text,unknown,body-text,1.000,✗
"as a result, the policy rationale for the privilege is effectively a meaningless constraint. of course, law enforcement officers do not always claim the privilege. why? practically speaking, what limits threshold claims to the law enforcement privilege under current doctrine may be simply the logistical difficulty of deploying a method while keeping it secret. if law enforcement has the technical capacity to keep a method secret while using it in the field, then there is a good chance that current privilege law will let them keep it secret in court as well.","as a result, the policy rationale for the privilege is effectively a meaningless constraint. of course, law enforcement officers do not always claim the privilege. why? practically speaking, what limits threshold claims to the law enforcement privilege under current doctrine may be simply the logistical difficulty of deploying a method while keeping it secret. if law enforcement has the technical capacity to keep a method secret while using it in the field, then there is a good chance that current privilege law will let them keep it secret in court as well.",text,unknown,body-text,1.000,✗
"this part has described current law enforcement privilege doctrine, observing that federal appellate courts have used the policy rationale for the privilege as the primary subject-matter requirement for asserting a threshold claim. it then argued that the vagueness of the policy rationale gives law enforcement effectively boundless scope to assert privilege claims.","this part has described current law enforcement privilege doctrine, observing that federal appellate courts have used the policy rationale for the privilege as the primary subject-matter requirement for asserting a threshold claim. it then argued that the vagueness of the policy rationale gives law enforcement effectively boundless scope to assert privilege claims.",text,unknown,body-text,1.000,✗
"this part considers existing critiques of the law enforcement privilege. it begins by debunking a generally accepted account of the privilege's history that invites simplistic thinking about the ease of reform. next, it assesses existing arguments that the privilege should be abolished either entirely or with regard to information possessed by nongovernmental entities. these arguments may well help to mobilize a sympathetic, pro-transparency audience around a shared set of beliefs, but they each have important limitations that make them unlikely to persuade skeptics. the following discussion explains in each instance why the full story is substantially more complex than it may at first appear.","this part considers existing critiques of the law enforcement privilege. it begins by debunking a generally accepted account of the privilege’s history that invites simplistic thinking about the ease of reform. next, it assesses existing arguments that the privilege should be abolished either entirely or with regard to information possessed by nongovernmental entities. these arguments may well help to mobilize a sympathetic, pro-transparency audience around a shared set of beliefs, but they each have important limitations that make them unlikely to persuade skeptics. the following discussion explains in each instance why the full story is substantially more complex than it may at first appear.",text,unknown,body-text,0.999,✗
"consider bishop atterbury's eighteenth-century treason trial, in which counsel for the bill of attainder against atterbury introduced encrypted letters seized from the mail. a witness claimed to have decrypted the letters and testified that their contents established atterbury's guilt. the defense sought to challenge the accuracy of the witness's decryption methods. 213 yet the witness refused to disclose his 'method and manner of decyphering' because doing so would 'instruct ill-designing men to contrive more difficult cyphers.' 214 the testimony was admitted over defense objection on the basis that it was 'not consistent with the public safety, to ask the decypherers any questions, which may tend to discover the art or mystery of decyphering.' 215 privileges are public policy-based rules for withholding relevant evidence, 216 so the public safety rationale effectively recognized a privilege for the decryption method.","consider bishop atterbury’s eighteenth-century treason trial, in which counsel for the bill of attainder against atterbury introduced encrypted letters seized from the mail. a witness claimed to have decrypted the letters and testified that their contents established atterbury’s guilt. the defense sought to challenge the accuracy of the witness’s decryption methods. 213 bishop atterbury’s trial (1723) 16 how. st. tr. 323, 496-97 (gr. brit.) yet the witness refused to disclose his “method and manner of decyphering” because doing so would “instruct ill-designing men to contrive more difficult cyphers.” 214 id. at 497. the testimony was admitted over defense objection on the basis that it was “not consistent with the public safety, to ask the decypherers any questions, which may tend to discover the art or mystery of decyphering.” 215 id. privileges are public policy-based rules for withholding relevant evidence, 216 see edward j. imwinkelried , the new wigmore: a treatise on evidence; evidentiary privileges 3 (richard d. friedman ed., 2002). so the public safety rationale effectively recognized a privilege for the decryption method.",text,unknown,body-text,0.887,✗
"nonetheless, the current scholarly consensus is almost certainly incorrect: it is only the term 'law enforcement privilege' that is ahistorical. there is nothing new about law enforcement wanting to keep details of investigative techniques secret. and archival sources show that privileges broad enough to encompass those techniques have existed, under various names, for a very long time.","nonetheless, the current scholarly consensus is almost certainly incorrect: it is only the term “law enforcement privilege” that is ahistorical. there is nothing new about law enforcement wanting to keep details of investigative techniques secret. and archival sources show that privileges broad enough to encompass those techniques have existed, under various names, for a very long time.",text,unknown,body-text,0.995,✗
"without privilege, the baseline subpoena and discovery rules would entitle defendants to information about law enforcement investigative methods by showing mere relevance, 243 meaning 'any tendency' to make a fact more or less likely than it would be without the information. 244 there would be no balancing test requiring defendants to prove the necessity of information they have not yet seen and no consideration of whether alternate information might offer an adequate substitute.","without privilege, the baseline subpoena and discovery rules would entitle defendants to information about law enforcement investigative methods by showing mere relevance, 243 see fed. r. crim. p. 17(c); fed. r. crim. p. 16(a). meaning “any tendency” to make a fact more or less likely than it would be without the information. 244 fed. r. evid. 401. there would be no balancing test requiring defendants to prove the necessity of information they have not yet seen and no consideration of whether alternate information might offer an adequate substitute.",text,unknown,body-text,0.928,✗
"another reason not to totally abolish the privilege is that it could perversely result in law enforcement maintaining the same level of secrecy through even more socially harmful means. prosecutors facing disclose-ordismiss dilemmas might withdraw more criminal charges, maintaining secrecy by allowing alleged perpetrators of dangerous crimes to return to the community where they could harm future victims. judges might 'bend' the rules of evidence to deny discovery based on irrelevance. 249 and police might rely more on the parallel construction technique of conducting an initial investigation with secret methods followed by a second to re-discover evidence using alternate, public methods, leaving courts, prosecutors, and defendants alike unaware that any secret exists at all. 250 in contrast, keeping the privilege as a lawful avenue for justified secrecy could make parallel construction appear all the more unreasonable and encourage judges to curtail it. 251","another reason not to totally abolish the privilege is that it could perversely result in law enforcement maintaining the same level of secrecy through even more socially harmful means. prosecutors facing disclose-or-dismiss dilemmas might withdraw more criminal charges, maintaining secrecy by allowing alleged perpetrators of dangerous crimes to return to the community where they could harm future victims. judges might “bend” the rules of evidence to deny discovery based on irrelevance. 249 cf. edward k. cheng, g. alexander nunn & julia simon-kerr, bending the rules of evidence , 118 nw. u. l. rev. 295 (2023). and police might rely more on the parallel construction technique of conducting an initial investigation with secret methods followed by a second to re-discover evidence using alternate, public methods, leaving courts, prosecutors, and defendants alike unaware that any secret exists at all. 250 see hum. rts. watch , supra note 79. in contrast, keeping the privilege as a lawful avenue for justified secrecy could make parallel construction appear all the more unreasonable and encourage judges to curtail it. 251 thank you to angelo petrigh for this insight.",text,unknown,body-text,0.902,✗
"this part has examined the strengths and infirmities of the plausible arguments against law enforcement privilege. it initially drew on archival research to debunk the current scholarly consensus that the privilege is an ahistorical, mid-twentieth-century invention. it then explained why completely abolishing the privilege could be harmful to both public safety and law enforcement transparency and accountability. finally, it considered and critiqued arguments that the privilege should not apply to information possessed by private entities. the following part offers an alternative to reasonably constrain law enforcement privilege claims while minimizing risk to law enforcement efficacy.","this part has examined the strengths and infirmities of the plausible arguments against law enforcement privilege. it initially drew on archival research to debunk the current scholarly consensus that the privilege is an ahistorical, mid-twentieth-century invention. it then explained why completely abolishing the privilege could be harmful to both public safety and law enforcement transparency and accountability. finally, it considered and critiqued arguments that the privilege should not apply to information possessed by private entities. the following part offers an alternative to reasonably constrain law enforcement privilege claims while minimizing risk to law enforcement efficacy.",text,unknown,body-text,1.000,✗
"we are now back to the conundrum with which we started. criminal defendants sometimes have legitimate interests in accessing information about law enforcement methods, and police and prosecutors sometimes have legitimate interests in withholding that information. yet, empowering the state to keep this information secret creates the risk that the secrecy power will be abused. meanwhile, judges deciding whether to uphold a privilege claim must resolve an issue of specialized expertise without the benefits of a full adversarial process to educate them about the law and facts. the result leaves courts in a bind and disadvantages the entire truth-seeking process in cases that implicate life, liberty, and police accountability.","we are now back to the conundrum with which we started. criminal defendants sometimes have legitimate interests in accessing information about law enforcement methods, and police and prosecutors sometimes have legitimate interests in withholding that information. yet, empowering the state to keep this information secret creates the risk that the secrecy power will be abused. meanwhile, judges deciding whether to uphold a privilege claim must resolve an issue of specialized expertise without the benefits of a full adversarial process to educate them about the law and facts. the result leaves courts in a bind and disadvantages the entire truth-seeking process in cases that implicate life, liberty, and police accountability.",text,unknown,body-text,1.000,✗
